ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,Count,ont,comparison,direction,symbols,interesting
GO:0002764,immune response-regulating signaling pathway,23/729,222/15562,3.0907074376085243e-4,0.009855153685002066,0.008567179737660299,23,bp,specific-treatment-effect-on-ko,down,Pigr,TRUE
GO:0002764,immune response-regulating signaling pathway,23/729,222/15562,3.0907074376085243e-4,0.009855153685002066,0.008567179737660299,23,bp,specific-treatment-effect-on-ko,up,Lcp2/Cyba/Tnip1/Syk/Nckap1l/Adam8/Ptprc/Abl1/Vav3/Tlr13/Cd300a/C3ar1/Tlr7/Tlr1/C5ar1/Lgals3/Cd14/Ezr/Rab7b/Nfam1/Fcer1g/Cd300ld3,TRUE
GO:0002768,immune response-regulating cell surface receptor signaling pathway,14/729,121/15562,0.00157782606318815,0.029455245795725702,0.02560572802968846,14,bp,specific-treatment-effect-on-ko,down,Pigr,FALSE
GO:0002768,immune response-regulating cell surface receptor signaling pathway,14/729,121/15562,0.00157782606318815,0.029455245795725702,0.02560572802968846,14,bp,specific-treatment-effect-on-ko,up,Lcp2/Syk/Nckap1l/Ptprc/Abl1/Vav3/Cd300a/C3ar1/C5ar1/Lgals3/Ezr/Nfam1/Fcer1g,FALSE
GO:0002821,positive regulation of adaptive immune response,10/729,80/15562,0.004064876551117277,0.05345216636838,0.046466481526526944,10,bp,specific-treatment-effect-on-ko,down,H2-K1,TRUE
GO:0002821,positive regulation of adaptive immune response,10/729,80/15562,0.004064876551117277,0.05345216636838,0.046466481526526944,10,bp,specific-treatment-effect-on-ko,up,Cd44/Cd74/Slc11a1/Ptprc/Pycard/H2-DMa/Ccr2/Fcer1g/H2-Ab1,TRUE
GO:0002886,regulation of myeloid leukocyte mediated immunity,10/729,41/15562,1.4303644018535737e-5,0.001006108103375219,8.746194359454276e-4,10,bp,specific-treatment-effect-on-ko,down,Vamp7,FALSE
GO:0002886,regulation of myeloid leukocyte mediated immunity,10/729,41/15562,1.4303644018535737e-5,0.001006108103375219,8.746194359454276e-4,10,bp,specific-treatment-effect-on-ko,up,Hmox1/Abr/Syk/Fgr/Rac2/Cd300a/Cd84/Ccr2/Fcer1g,FALSE
GO:0003777,microtubule motor activity,11/713,60/15510,7.828930831008091e-5,0.009267496871205828,0.008086461450449148,11,mf,specific-treatment-effect-on-ko,up,Kif20a/Kif11/Kifc5b/Kif20b/Kif18a/Kif22/Kif23/Kif14/Cenpe/Kif18b/Kifc1,FALSE
GO:0005178,integrin binding,14/713,92/15510,7.484578770474279e-5,0.009267496871205828,0.008086461450449148,14,mf,specific-treatment-effect-on-ko,down,Calr/Anp32a,FALSE
GO:0005178,integrin binding,14/713,92/15510,7.484578770474279e-5,0.009267496871205828,0.008086461450449148,14,mf,specific-treatment-effect-on-ko,up,Mmp14/Vwf/Timp2/Syk/Fermt3/Adam8/Col3a1/Itga6/Vcam1/Gpnmb/Mfge8/S1pr3,FALSE
GO:0005578,proteinaceous extracellular matrix,29/738,285/15746,7.50888049905832e-5,0.0015324942473078117,0.001293395684048323,29,cc,specific-treatment-effect-on-ko,down,Serpinf1/Lama3/Smc3/Gsto1/Fras1/Omd/Efna5/Mfap1a,FALSE
GO:0005578,proteinaceous extracellular matrix,29/738,285/15746,7.50888049905832e-5,0.0015324942473078117,0.001293395684048323,29,cc,specific-treatment-effect-on-ko,up,Vwf/Nid1/Timp2/Tgfb3/Lect1/Adamts1/Runx1/Ache/Smoc2/Emilin2/Col3a1/Itga6/Ecm1/Col15a1/Col1a2/Col4a1/Anxa2/Tgm2/Entpd1/Mmp12/Lgals3,FALSE
GO:0005604,basement membrane,17/738,93/15746,1.287140056108011e-6,5.253871683568154e-5,4.4341667004677884e-5,17,cc,specific-treatment-effect-on-ko,down,Serpinf1/Lama3/Smc3/Gsto1/Fras1/Efna5,FALSE
GO:0005604,basement membrane,17/738,93/15746,1.287140056108011e-6,5.253871683568154e-5,4.4341667004677884e-5,17,cc,specific-treatment-effect-on-ko,up,Nid1/Timp2/Adamts1/Runx1/Ache/Smoc2/Itga6/Col15a1/Col4a1/Anxa2/Entpd1,FALSE
GO:0005743,mitochondrial inner membrane,31/738,375/15746,0.0016095930999910893,0.02125609711458821,0.017939737337361983,31,cc,specific-treatment-effect-on-ko,down,Atp5f1/Gcdh/Sod2/Aifm3/Slc25a46/Alas2/Ndufs1/Marc1/Ndufb5/Mccc1/Park7/Slc25a33/Gstk1/Otc/Fdx1/Slc25a20/Hsd3b5/Uqcrfs1/Abca8a/Fahd1/Ugt2b5/Nat8f1/Hadhb/Hsd3b2,FALSE
GO:0005743,mitochondrial inner membrane,31/738,375/15746,0.0016095930999910893,0.02125609711458821,0.017939737337361983,31,cc,specific-treatment-effect-on-ko,up,Fgr/Slc25a4/Ucp2/Lgals3/mt-Co1/mt-Co2/mt-Co3,FALSE
GO:0005770,late endosome,14/738,136/15746,0.004687808181681249,0.04539012904602472,0.03830839633470612,14,cc,specific-treatment-effect-on-ko,down,Derl2/Lipc/Rnf13/Vamp7,FALSE
GO:0005770,late endosome,14/738,136/15746,0.004687808181681249,0.04539012904602472,0.03830839633470612,14,cc,specific-treatment-effect-on-ko,up,Lgmn/Cd74/Slc11a1/Anxa2/Dysf/H2-DMa/Cxcr4/Rab7b/Rab31/H2-Eb1,FALSE
GO:0005777,peroxisome,14/738,137/15746,0.00500324741880043,0.04539012904602472,0.03830839633470612,14,cc,specific-treatment-effect-on-ko,down,Ephx2/Rida/Pecr/Agxt/Phyh/Hao1/Slc27a2/Scp2/Acox3/Gstk1/Nudt7/Pnpla8/Mlycd,FALSE
GO:0005777,peroxisome,14/738,137/15746,0.00500324741880043,0.04539012904602472,0.03830839633470612,14,cc,specific-treatment-effect-on-ko,up,Vim,FALSE
GO:0005813,centrosome,39/738,466/15746,3.3627584734837135e-4,0.00603951421837675,0.005097233896648997,39,cc,specific-treatment-effect-on-ko,down,Ikzf4/Ndrg2/Phax/Ift52/Nit2/Snap29/Keg1/Ywhaq/C2cd3,FALSE
GO:0005813,centrosome,39/738,466/15746,3.3627584734837135e-4,0.00603951421837675,0.005097233896648997,39,cc,specific-treatment-effect-on-ko,up,Spag5/Slc1a4/Aurkb/Top2a/Cep72/Nckap5l/Poc1a/Sgol1/Kif20b/Cep55/Plk4/Aurka/Stil/Plk1/Ccnb2/Kif23/Gnai2/Trim59/2700049A03Rik/Aaas/Tacc3/Dtl/Ckap2/Cdk5rap2/Ccnb1/Mcm3/Ckap2l/Gsg2/Capg/Espl1/Kifc1,FALSE
GO:0005819,spindle,30/738,208/15746,3.941156362357311e-8,8.847896033492163e-6,7.467454160255957e-6,30,cc,specific-treatment-effect-on-ko,down,Smc3/Sbds/Ywhaq,FALSE
GO:0005819,spindle,30/738,208/15746,3.941156362357311e-8,8.847896033492163e-6,7.467454160255957e-6,30,cc,specific-treatment-effect-on-ko,up,Spag5/Kif20a/Kif11/Aurkb/Poc1a/Sgol1/Incenp/Kif20b/Kif18a/Nusap1/Tpx2/Aurka/Ect2/Kntc1/Mad2l1/Kif22/Plk1/Kif23/Aspm/Cdk5rap2/Ccnb1/Kif14/Cenpe/Gsg2/Kif18b/Capg/Espl1/Kifc1,FALSE
GO:0005871,kinesin complex,11/738,52/15746,2.3099350716036725e-5,5.76200470638916e-4,4.8630212033761523e-4,11,cc,specific-treatment-effect-on-ko,up,Kif20a/Kif11/Kifc5b/Kif20b/Kif18a/Kif22/Kif23/Kif14/Cenpe/Kif18b/Kifc1,FALSE
GO:0005874,microtubule,37/738,365/15746,8.715565168419412e-6,2.6088591737468775e-4,2.2018269899164828e-4,37,cc,specific-treatment-effect-on-ko,down,Gramd3/Keg1/Gabarapl1/Ywhaq,FALSE
GO:0005874,microtubule,37/738,365/15746,8.715565168419412e-6,2.6088591737468775e-4,2.2018269899164828e-4,37,cc,specific-treatment-effect-on-ko,up,Tubb6/Spag5/Bicd1/Kif20a/Kif11/Aurkb/Gtse1/Tuba1b/Nckap5l/Incenp/Kif20b/Kif18a/Nusap1/Tpx2/Aurka/Arhgef2/Stmn1/Kcnab2/Kntc1/Iqgap1/Kif22/Plk1/Kif23/Reep4/Aspm/Tubb4b/Ckap2/Cdk5rap2/Kif14/Cenpe/Kif18b/Clip2/Cyp2a4/Gas2l3,FALSE
GO:0005875,microtubule associated complex,13/738,123/15746,0.0050545800719403915,0.04539012904602472,0.03830839633470612,13,cc,specific-treatment-effect-on-ko,up,Kif20a/Kif11/Aurkb/Kifc5b/Kif20b/Kif18a/Aurka/Kif22/Kif23/Kif14/Cenpe/Kif18b/Kifc1,FALSE
GO:0005876,spindle microtubule,10/738,47/15746,5.146461835215426e-5,0.001216190191585119,0.0010264411416496138,10,cc,specific-treatment-effect-on-ko,up,Spag5/Kif11/Aurkb/Kif18a/Nusap1/Tpx2/Aurka/Kntc1/Plk1/Kif18b,FALSE
GO:0006063,uronic acid metabolic process,6/729,22/15562,4.051172143314983e-4,0.011237723290505434,0.009769060772574974,6,bp,specific-treatment-effect-on-ko,down,Ugt2a3/Ugt2b1/Ugt3a2/Ugt2b5/Ugt2b36/Ugt3a1,FALSE
GO:0006081,cellular aldehyde metabolic process,10/729,55/15562,2.0624380897410767e-4,0.0075924706873739265,0.006600207679220584,10,bp,specific-treatment-effect-on-ko,down,Pnpo/Glo1/Hagh/Agxt/Park7/Bco2/Aldh8a1/Adh4,FALSE
GO:0006081,cellular aldehyde metabolic process,10/729,55/15562,2.0624380897410767e-4,0.0075924706873739265,0.006600207679220584,10,bp,specific-treatment-effect-on-ko,up,Akr1c18/Pgd,FALSE
GO:0006084,acetyl-CoA metabolic process,6/729,28/15562,0.0016092312628954578,0.029759445749038535,0.02587017197034309,6,bp,specific-treatment-effect-on-ko,down,Dld/Pdhb/Kynu/Tdo2/Nudt7/Mlycd,FALSE
GO:0006260,DNA replication,29/729,277/15562,4.436465184292036e-5,0.0023938679946474426,0.002081012436121412,29,bp,specific-treatment-effect-on-ko,down,Calr/Esco1/Smc3/Mcm10/Dtd1/Slc25a33/Rbbp4,FALSE
GO:0006260,DNA replication,29/729,277/15562,4.436465184292036e-5,0.0023938679946474426,0.002081012436121412,29,bp,specific-treatment-effect-on-ko,up,Pdgfb/Chaf1a/Mcm2/Mcm5/Pole/Tinf2/Pkib/Rrm2/Aurkb/Tgfb3/Mcm4/Fen1/Rad51/Orc1/Chek2/Rrm1/Dtl/2810417H13Rik/Pif1/Mcm3/Ticrr/Lig1,FALSE
GO:0006261,DNA-dependent DNA replication,12/729,98/15562,0.0020579836074095404,0.034349141650788895,0.02986003869269953,12,bp,specific-treatment-effect-on-ko,down,Smc3/Mcm10/Slc25a33,FALSE
GO:0006261,DNA-dependent DNA replication,12/729,98/15562,0.0020579836074095404,0.034349141650788895,0.02986003869269953,12,bp,specific-treatment-effect-on-ko,up,Mcm2/Mcm5/Mcm4/Fen1/Rad51/Chek2/Mcm3/Ticrr/Lig1,FALSE
GO:0006270,DNA replication initiation,6/729,22/15562,4.051172143314983e-4,0.011237723290505434,0.009769060772574974,6,bp,specific-treatment-effect-on-ko,down,Mcm10,FALSE
GO:0006270,DNA replication initiation,6/729,22/15562,4.051172143314983e-4,0.011237723290505434,0.009769060772574974,6,bp,specific-treatment-effect-on-ko,up,Mcm2/Mcm5/Mcm4/Mcm3/Ticrr,FALSE
GO:0006520,cellular amino acid metabolic process,24/729,271/15562,0.0021241015602725634,0.03530310567896045,0.030689328783329552,24,bp,specific-treatment-effect-on-ko,down,Comt/Amdhd1/Adi1/Aldh6a1/Auh/Nit2/Yars2/Csad/Mut/Agxt/Kynu/Dtd1/Tdo2/Park7/Aass/Otc/Gpt2/Lipc/Bphl/Hibch/Sephs2/Aadat,FALSE
GO:0006520,cellular amino acid metabolic process,24/729,271/15562,0.0021241015602725634,0.03530310567896045,0.030689328783329552,24,bp,specific-treatment-effect-on-ko,up,Psat1/Psph,FALSE
GO:0006520,cellular amino acid metabolic process,24/729,271/15562,0.0021241015602725634,0.03530310567896045,0.030689328783329552,24,bp,specific-treatment-effect-on-ko,NA,Comt,FALSE
GO:0006575,cellular modified amino acid metabolic process,18/729,170/15562,0.0010449048646853842,0.022630646233171636,0.019673038093159453,18,bp,specific-treatment-effect-on-ko,down,Comt/Sod2/Mut/Glo1/Hagh/Gsto1/Kynu/Tdo2/Park7/Gstk1/Nat8/Otc/Lipc/Sephs2/Aadat/Gpx1,FALSE
GO:0006575,cellular modified amino acid metabolic process,18/729,170/15562,0.0010449048646853842,0.022630646233171636,0.019673038093159453,18,bp,specific-treatment-effect-on-ko,up,Gstt3/Gsta1,FALSE
GO:0006575,cellular modified amino acid metabolic process,18/729,170/15562,0.0010449048646853842,0.022630646233171636,0.019673038093159453,18,bp,specific-treatment-effect-on-ko,NA,Comt,FALSE
GO:0006576,cellular biogenic amine metabolic process,14/729,77/15562,1.1680562193167006e-5,8.681081977148082e-4,7.546547927382775e-4,14,bp,specific-treatment-effect-on-ko,down,Kynu/Tdo2/Apoa5/Lipc/Lcat/Pnpla8/Aadat/Chpt1,FALSE
GO:0006576,cellular biogenic amine metabolic process,14/729,77/15562,1.1680562193167006e-5,8.681081977148082e-4,7.546547927382775e-4,14,bp,specific-treatment-effect-on-ko,up,Sptlc2/Ache/Sat1/Smpdl3b/Pla2g15/Apoa4,FALSE
GO:0006631,fatty acid metabolic process,37/729,338/15562,1.423277396318214e-6,2.2268608451384635e-4,1.9358315172794116e-4,37,bp,specific-treatment-effect-on-ko,down,Gcdh/Dld/Elovl2/Ephx2/Cyp2c44/Pecr/Phyh/Hao1/Slc27a2/Mecr/Acox3/Acsm3/Acsm2/Apoa5/Lipc/Pnpla8/Wdtc1/Cyp2j5/Cyp2j6/Cyp2f2/Hadhb/Cyp2a12/Ptgr2/Mlycd/Cyp4v3/Cyp2a22,FALSE
GO:0006631,fatty acid metabolic process,37/729,338/15562,1.423277396318214e-6,2.2268608451384635e-4,1.9358315172794116e-4,37,bp,specific-treatment-effect-on-ko,up,Lpl/Cygb/Syk/Cd74/Scd2/Hpgds/Pla2g15/Apoa4/Cyp2b9/Ptgs1/Cyp2a4,FALSE
GO:0006633,fatty acid biosynthetic process,16/729,124/15562,2.197052470141987e-4,0.007867445163535715,0.006839245631934818,16,bp,specific-treatment-effect-on-ko,down,Elovl2/Pecr/Mecr/Acsm3/Apoa5/Lipc/Pnpla8/Wdtc1/Mlycd,FALSE
GO:0006633,fatty acid biosynthetic process,16/729,124/15562,2.197052470141987e-4,0.007867445163535715,0.006839245631934818,16,bp,specific-treatment-effect-on-ko,up,Lpl/Syk/Cd74/Scd2/Hpgds/Apoa4/Ptgs1,FALSE
GO:0006637,acyl-CoA metabolic process,10/729,64/15562,7.309534462959146e-4,0.017499150968351567,0.015212179981573643,10,bp,specific-treatment-effect-on-ko,down,Gcdh/Dld/Pdhb/Kynu/Tdo2/Scp2/Acsm2/Nudt7/Suclg2/Mlycd,FALSE
GO:0006690,icosanoid metabolic process,14/729,96/15562,1.462285666037342e-4,0.0058774931005317246,0.00510936119400588,14,bp,specific-treatment-effect-on-ko,down,Cyp2c44/Pnpla8/Cyp2j5/Cyp2j6/Cyp2f2/Cyp2a12/Ptgr2/Cyp2a22,FALSE
GO:0006690,icosanoid metabolic process,14/729,96/15562,1.462285666037342e-4,0.0058774931005317246,0.00510936119400588,14,bp,specific-treatment-effect-on-ko,up,Syk/Cd74/Hpgds/Cyp2b9/Ptgs1/Cyp2a4,FALSE
GO:0006732,coenzyme metabolic process,25/729,260/15562,5.370568225336408e-4,0.013917544894473756,0.012098655427298708,25,bp,specific-treatment-effect-on-ko,down,Coasy/Gcdh/Pnpo/Dld/Mccc2/Pdhb/Kynu/Idh3b/Tdo2/Scp2/Acsm2/Nudt7/Fdx1/Pank1/Pdss2/Suclg2/Fbp1/Mlycd,FALSE
GO:0006732,coenzyme metabolic process,25/729,260/15562,5.370568225336408e-4,0.013917544894473756,0.012098655427298708,25,bp,specific-treatment-effect-on-ko,up,Hk2/Hk3/Ncf2/Kcnab2/Pgd/Slc37a2/Pkm,FALSE
GO:0006733,oxidoreduction coenzyme metabolic process,14/729,134/15562,0.004084565137568515,0.05345216636838,0.046466481526526944,14,bp,specific-treatment-effect-on-ko,down,Dld/Pdhb/Kynu/Idh3b/Fdx1/Pdss2/Fbp1,FALSE
GO:0006733,oxidoreduction coenzyme metabolic process,14/729,134/15562,0.004084565137568515,0.05345216636838,0.046466481526526944,14,bp,specific-treatment-effect-on-ko,up,Hk2/Hk3/Ncf2/Kcnab2/Pgd/Slc37a2/Pkm,FALSE
GO:0006749,glutathione metabolic process,9/729,49/15562,3.9358887636167995e-4,0.011237723290505434,0.009769060772574974,9,bp,specific-treatment-effect-on-ko,down,Sod2/Glo1/Hagh/Gsto1/Gstk1/Nat8/Gpx1,FALSE
GO:0006749,glutathione metabolic process,9/729,49/15562,3.9358887636167995e-4,0.011237723290505434,0.009769060772574974,9,bp,specific-treatment-effect-on-ko,up,Gstt3/Gsta1,FALSE
GO:0006790,sulfur compound metabolic process,29/729,243/15562,3.6066861965479643e-6,4.5828183639362683e-4,3.9838880126894834e-4,29,bp,specific-treatment-effect-on-ko,down,Comt/Gcdh/Sod2/Adi1/Dld/Pdhb/Csad/Sult1c2/Mut/Glo1/Hagh/Gsto1/Agxt/Kynu/Tdo2/Scp2/Gstk1/Nat8/Acsm2/Nudt7/Lipc/Tpst1/Isca1/Suclg2/Gpx1/Mlycd,FALSE
GO:0006790,sulfur compound metabolic process,29/729,243/15562,3.6066861965479643e-6,4.5828183639362683e-4,3.9838880126894834e-4,29,bp,specific-treatment-effect-on-ko,up,Gstt3/Sult1e1/Gsta1,FALSE
GO:0006790,sulfur compound metabolic process,29/729,243/15562,3.6066861965479643e-6,4.5828183639362683e-4,3.9838880126894834e-4,29,bp,specific-treatment-effect-on-ko,NA,Comt,FALSE
GO:0006801,superoxide metabolic process,9/729,51/15562,5.361252625012688e-4,0.013917544894473756,0.012098655427298708,9,bp,specific-treatment-effect-on-ko,down,Sod2/Park7,FALSE
GO:0006801,superoxide metabolic process,9/729,51/15562,5.361252625012688e-4,0.013917544894473756,0.012098655427298708,9,bp,specific-treatment-effect-on-ko,up,Nqo1/Cyba/Cybb/Syk/Ncf2/Apoa4/Nrros,FALSE
GO:0006835,dicarboxylic acid transport,8/729,52/15562,0.002699644687917776,0.04058740620499282,0.03528302197587997,8,bp,specific-treatment-effect-on-ko,down,Slc17a8/Slc13a5/Agxt/Myo6/Rab3gap1/Ntrk2,FALSE
GO:0006835,dicarboxylic acid transport,8/729,52/15562,0.002699644687917776,0.04058740620499282,0.03528302197587997,8,bp,specific-treatment-effect-on-ko,up,Slc1a4/Pak1,FALSE
GO:0006837,serotonin transport,4/729,14/15562,0.0032800377254846437,0.04694490538956444,0.040809657068252195,4,bp,specific-treatment-effect-on-ko,up,Syk/Cd300a/Lgals3/Fcer1g,FALSE
GO:0006897,endocytosis,52/729,446/15562,1.1560139249689938e-9,9.107077700905733e-7,7.91687010089292e-7,52,bp,specific-treatment-effect-on-ko,down,Rab5b/Calr/Elmo3/Myo6/Asgr2/Vamp7,FALSE
GO:0006897,endocytosis,52/729,446/15562,1.1560139249689938e-9,9.107077700905733e-7,7.91687010089292e-7,52,bp,specific-treatment-effect-on-ko,up,Itgb2/Axl/Hck/Bicd1/Cyba/Mertk/Clec4f/Abr/Syk/Nckap1l/Tfrc/Ache/Trem2/Slc11a1/Abl1/Ehd4/Siglec1/Wasf2/Fgr/Necap2/Anxa3/Snx8/Mfge8/Coro1a/Pycard/Anxa2/Vav1/Neurl1b/Cd300a/Stab2/Sh3bp4/Tgm2/Sh3kbp1/Ccr2/Syt12/Lgals3/Cd14/Treml4/Pld4/Ezr/Rab31/Prtn3/Fcer1g/Ano6/Wipf1/Bin2,FALSE
GO:0006909,phagocytosis,28/729,140/15562,5.540205359727962e-11,5.455717227992111e-8,4.742707377682911e-8,28,bp,specific-treatment-effect-on-ko,down,Calr/Elmo3/Vamp7,FALSE
GO:0006909,phagocytosis,28/729,140/15562,5.540205359727962e-11,5.455717227992111e-8,4.742707377682911e-8,28,bp,specific-treatment-effect-on-ko,up,Axl/Hck/Cyba/Mertk/Abr/Syk/Nckap1l/Trem2/Slc11a1/Abl1/Fgr/Anxa3/Mfge8/Coro1a/Pycard/Vav1/Cd300a/Tgm2/Ccr2/Treml4/Pld4/Prtn3/Fcer1g/Ano6/Bin2,FALSE
GO:0006911,"phagocytosis, engulfment",9/729,35/15562,2.433524972457072e-5,0.0014977585728919386,0.0013020159104281013,9,bp,specific-treatment-effect-on-ko,down,Vamp7,FALSE
GO:0006911,"phagocytosis, engulfment",9/729,35/15562,2.433524972457072e-5,0.0014977585728919386,0.0013020159104281013,9,bp,specific-treatment-effect-on-ko,up,Nckap1l/Trem2/Mfge8/Cd300a/Treml4/Fcer1g/Ano6/Bin2,FALSE
GO:0006935,chemotaxis,33/729,430/15562,0.0037618425862581263,0.05127300327775349,0.044572114125287506,33,bp,specific-treatment-effect-on-ko,down,Calr/Sbds/Efna5,FALSE
GO:0006935,chemotaxis,33/729,430/15562,0.0037618425862581263,0.05127300327775349,0.044572114125287506,33,bp,specific-treatment-effect-on-ko,up,Itgb2/Pdgfb/Sema6b/Ccl6/Ccl9/Syk/Nckap1l/Pla2g7/Cd74/Csf1r/Adam8/Hc/Vcam1/Csf3r/Plxnd1/Coro1a/Itgam/Rac2/Vav3/Vav1/Gpsm3/C3ar1/Cxcr4/Ccr2/C5ar1/Lgals3/Cx3cr1/Fcer1g/Ano6/Bin2,FALSE
GO:0006935,chemotaxis,33/729,430/15562,0.0037618425862581263,0.05127300327775349,0.044572114125287506,33,bp,specific-treatment-effect-on-ko,NA,Itgam,FALSE
GO:0006954,inflammatory response,50/729,486/15562,1.4322491735837824e-7,4.02973535339037e-5,3.503087640351913e-5,50,bp,specific-treatment-effect-on-ko,down,Serpinf1/Nr1d2/Ephx2/Il1rap/Ndfip1/Park7/Vamp7/Gpx1,TRUE
GO:0006954,inflammatory response,50/729,486/15562,1.4322491735837824e-7,4.02973535339037e-5,3.503087640351913e-5,50,bp,specific-treatment-effect-on-ko,up,Itgb2/Axl/Hck/Cd44/Hmox1/Cyba/Cybb/Cd5l/Abr/Ccl6/Ccl9/Tnip1/Syk/Pbk/Pla2g7/Csf1r/Adam8/Slc11a1/Hc/Stk39/Ecm1/Itgam/Pycard/Fanca/Tlr13/Fancd2/Cd300a/Gpsm3/Tgm2/Ctss/Tlr7/Tlr1/Ptgs1/Ccr2/Cd14/Cx3cr1/Nrros/Fcer1g/Prcp/Ano6/S1pr3/Naip2,TRUE
GO:0006954,inflammatory response,50/729,486/15562,1.4322491735837824e-7,4.02973535339037e-5,3.503087640351913e-5,50,bp,specific-treatment-effect-on-ko,NA,Itgam,TRUE
GO:0006956,complement activation,7/729,40/15562,0.0023200099250284584,0.03750221435103923,0.032601035070063365,7,bp,specific-treatment-effect-on-ko,down,C9/C8b,FALSE
GO:0006956,complement activation,7/729,40/15562,0.0023200099250284584,0.03750221435103923,0.032601035070063365,7,bp,specific-treatment-effect-on-ko,up,Cfp/Hc/C1qa/C1qc/C1qb,FALSE
GO:0006958,"complement activation, classical pathway",6/729,26/15562,0.001065125052007306,0.022678527458685288,0.019714661702303078,6,bp,specific-treatment-effect-on-ko,down,C9/C8b,FALSE
GO:0006958,"complement activation, classical pathway",6/729,26/15562,0.001065125052007306,0.022678527458685288,0.019714661702303078,6,bp,specific-treatment-effect-on-ko,up,Hc/C1qa/C1qc/C1qb,FALSE
GO:0006959,humoral immune response,12/729,101/15562,0.00265934674044185,0.04013473873793275,0.034889513799787615,12,bp,specific-treatment-effect-on-ko,down,C9/C8b,FALSE
GO:0006959,humoral immune response,12/729,101/15562,0.00265934674044185,0.04013473873793275,0.034889513799787615,12,bp,specific-treatment-effect-on-ko,up,Cfp/Ptprc/Hc/C1qa/C1qc/C1qb/H2-DMa/Ccr2/Jchain/H2-Ab1,FALSE
GO:0006979,response to oxidative stress,27/729,305/15562,0.0011657485498930927,0.024555526941330973,0.021346355377440084,27,bp,specific-treatment-effect-on-ko,down,Sod2/Car3/Park7/Gpx1/Txnrd2////Msrb1,FALSE
GO:0006979,response to oxidative stress,27/729,305/15562,0.0011657485498930927,0.024555526941330973,0.021346355377440084,27,bp,specific-treatment-effect-on-ko,up,Axl/Nqo1/Hmox1/Trpm2/Cygb/Akr1c18/Impact/Hk3/Lcn2/Abl1/Chrna4/Ect2/Gpx7/Apoa4/Srxn1/Ucp2/Melk/Ptgs1/Lig1/mt-Co1/mt-Nd3//////,FALSE
GO:0006979,response to oxidative stress,27/729,305/15562,0.0011657485498930927,0.024555526941330973,0.021346355377440084,27,bp,specific-treatment-effect-on-ko,NA,/////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////,FALSE
GO:0007019,microtubule depolymerization,10/729,39/15562,8.830723206800041e-6,7.922579094528601e-4,6.887174087599455e-4,10,bp,specific-treatment-effect-on-ko,down,Sbds,FALSE
GO:0007019,microtubule depolymerization,10/729,39/15562,8.830723206800041e-6,7.922579094528601e-4,6.887174087599455e-4,10,bp,specific-treatment-effect-on-ko,up,Aurkb/Nckap5l/Kif18a/Aurka/Arhgef2/Stmn1/Ckap2/Ccnb1/Kif18b,FALSE
GO:0007026,negative regulation of microtubule depolymerization,6/729,26/15562,0.001065125052007306,0.022678527458685288,0.019714661702303078,6,bp,specific-treatment-effect-on-ko,down,Sbds,FALSE
GO:0007026,negative regulation of microtubule depolymerization,6/729,26/15562,0.001065125052007306,0.022678527458685288,0.019714661702303078,6,bp,specific-treatment-effect-on-ko,up,Aurkb/Aurka/Arhgef2/Ckap2/Ccnb1,FALSE
GO:0007051,spindle organization,20/729,121/15562,8.118405497287981e-7,1.5989199626908676e-4,1.389956478035674e-4,20,bp,specific-treatment-effect-on-ko,down,Sbds/Chmp5,FALSE
GO:0007051,spindle organization,20/729,121/15562,8.118405497287981e-7,1.5989199626908676e-4,1.389956478035674e-4,20,bp,specific-treatment-effect-on-ko,up,Spag5/Kif11/Aurkb/Cep72/Ndc80/Tpx2/Aurka/Stil/Stmn1/Rcc1/Chek2/Plk1/Kif23/Aspm/Tacc3/Ccnb1/Ezr/Espl1,FALSE
GO:0007052,mitotic spindle organization,14/729,72/15562,5.162341998559629e-6,5.648462536757328e-4,4.910262725530548e-4,14,bp,specific-treatment-effect-on-ko,down,Sbds/Chmp5,FALSE
GO:0007052,mitotic spindle organization,14/729,72/15562,5.162341998559629e-6,5.648462536757328e-4,4.910262725530548e-4,14,bp,specific-treatment-effect-on-ko,up,Kif11/Aurkb/Ndc80/Tpx2/Aurka/Stil/Stmn1/Rcc1/Chek2/Plk1/Kif23/Ccnb1,FALSE
GO:0007059,chromosome segregation,40/729,248/15562,6.084157308161555e-12,1.1982747818424182e-8,1.0416717749183968e-8,40,bp,specific-treatment-effect-on-ko,down,Ube2b/Meiob/Esco1/Smc3/Chmp5/Ywhaq,FALSE
