ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalues,rank,leading_edge,core_enrichment,ont,comparison,geneID,symbol
GO:0036010,protein localization to endosome,12,0.5155325647001846,1.2701594616797958,0.22608695652173913,0.7926842330762639,0.76355735096095,1320.0,"tags=25%, list=8%, signal=23%",20660/69981/77407,bp,pairwise-ko-effect-gsea,20660/69981/77407,Sorl1/Tmem30a/Rab35
GO:0042228,interleukin-8 biosynthetic process,11,-0.5300548125652699,-1.2173486137017342,0.22545454545454546,0.7926842330762639,0.76355735096095,1414.0,"tags=36%, list=9%, signal=33%",50701/21926/170743,bp,pairwise-ko-effect-gsea,50701/21926/170743,Elane/Tnf/Tlr7
GO:0043496,regulation of protein homodimerization activity,19,0.4241636442515033,1.2012952804946586,0.225,0.7926842330762639,0.76355735096095,2642.0,"tags=37%, list=16%, signal=31%",12043/117149/15901/106759/22045/22032/16392,bp,pairwise-ko-effect-gsea,12043/117149/15901/106759/22045/22032/16392,Bcl2/Tirap/Id1/Ticam1/Trhr/Traf4/Isl1
GO:0044057,regulation of system process,394,-0.2628942786240936,-1.1012286730554044,0.22380952380952382,0.7926842330762639,0.76355735096095,2710.0,"tags=21%, list=17%, signal=18%",12289/26357/70008/13040/227231/56745/78688/68813/23980/20698/22138/18627/14456/18591/12288/12394/21823/108058/20648/11549/54615/11548/11552/15464/26941/11622/20510/238130/259277/16183/110312/16324/20346/20191/11807/11551/12372/108015/80297/228139/11541/18053/18390/16846/14681/13057/21926/19214/81799/214384/64082/17201/18442/11554/21808/15111/68678/56318/15357/16153/16531/110834/14165/53416/16878/21924/246256/58991/76854/11474/243764/15560/12291/20190/19218/12818/16176/16011/56320/12638/11937/14167,bp,pairwise-ko-effect-gsea,12289/26357/70008/13040/227231/56745/78688/68813/23980/20698/22138/18627/14456/18591/12288/12394/21823/108058/20648/11549/54615/11548/11552/15464/26941/11622/20510/238130/259277/16183/110312/16324/20346/20191/11807/11551/12372/108015/80297/228139/11541/18053/18390/16846/14681/13057/21926/19214/81799/214384/64082/17201/18442/11554/21808/15111/68678/56318/15357/16153/16531/110834/14165/53416/16878/21924/246256/58991/76854/11474/243764/15560/12291/20190/19218/12818/16176/16011/56320/12638/11937/14167,Cacna1d/Abcg2/Ace2/Ctss/Cps1/C1qtnf1/Nol3/Dock5/Pebp1/Sphk1/Ttn/Per2/Gas6/Pdgfb/Cacna1c/Runx1/Th/Camk2d/Snta1/Adra1a/Npff/Adra1b/Adra2b/Hrc/Slc9a3r1/Ahr/Slc1a1/Dock4/Klk8/Il2/Pmch/Inhbb/Sema3a/Ryr2/Apoa2/Adra2a/Casq1/Chrnb4/Sptbn4/P2rx3/Adora2b/Ngfr/Oprm1/Lep/Gnao1/Cyba/Tnf/Ptgdr/C1qtnf3/Myocd/Popdc2/Mc3r/P2ry2/Adrb1/Tgfb2/Hand2/Smtnl1/Acpp/Hmgcr/Il10/Kcnma1/Chrna3/Fgf10/Stk39/Lif/Tnnc1/Fcgr4/Ghrl/Gper1/Actn3/Chrm2/Htr2c/Cacna1g/Ryr1/Ptger3/Col14a1/Il1b/Igfbp5/Dbn1/Cftr/Atp2a1/Fgf12
GO:0045744,negative regulation of G-protein coupled receptor protein signaling pathway,37,-0.3820631489623629,-1.1686873931000588,0.22591362126245848,0.7926842330762639,0.76355735096095,783.0,"tags=14%, list=5%, signal=13%",56193/12121/19218/317653,bp,pairwise-ko-effect-gsea,56193/12121/19218/317653,Plek/Bicd1/Ptger3/Klk14
GO:0048240,sperm capacitation,18,0.4427674470025066,1.2128426140845139,0.22317596566523606,0.7926842330762639,0.76355735096095,1831.0,"tags=33%, list=11%, signal=30%",58864/18952/54608/76856/13382/212670,bp,pairwise-ko-effect-gsea,58864/18952/54608/76856/13382/212670,Tssk3/Sept4/Abhd2/Catsper3/Dld/Catsper2
GO:0048592,eye morphogenesis,143,-0.30203084515550427,-1.1250133721122801,0.22284122562674094,0.7926842330762639,0.76355735096095,2176.0,"tags=19%, list=13%, signal=17%",19242/21823/225998/14561/12677/19126/23965/17268/64379/11830/13388/12831/12018/270120/14634/244152/57810/22778/259172/18504/23958/20664/69743/11668/24113/12832,bp,pairwise-ko-effect-gsea,19242/21823/225998/14561/12677/19126/23965/17268/64379/11830/13388/12831/12018/270120/14634/244152/57810/22778/259172/18504/23958/20664/69743/11668/24113/12832,Ptn/Th/Rorb/Gdf11/Vsx2/Prom1/Tenm3/Meis1/Irx6/Aqp5/Dll1/Col5a1/Bak1/Fat3/Gli3/Tsku/Cdon/Ikzf1/Mfrp/Pax2/Nr2e3/Sox1/Casz1/Aldh1a1/Vax2/Col5a2
GO:0051788,response to misfolded protein,21,0.4070098936352772,1.1874458475454521,0.22466960352422907,0.7926842330762639,0.76355735096095,6724.0,"tags=62%, list=41%, signal=36%",67819/22230/54197/64136/15185/20316/12759/66799/193670/217734/30931/56424/70294,bp,pairwise-ko-effect-gsea,67819/22230/54197/64136/15185/20316/12759/66799/193670/217734/30931/56424/70294,Derl1/Ufd1l/Rnf5/Sdf2l1/Hdac6/Sdf2/Clu/Ube2w/Rnf185/Pomt2/Tor1a/Stub1/Rnf126
GO:0071549,cellular response to dexamethasone stimulus,16,0.4629143675702693,1.2113817520400494,0.22268907563025211,0.7926842330762639,0.76355735096095,5512.0,"tags=56%, list=34%, signal=37%",72508/11826/11607/21803/83383/13684/14815/67731/51810,bp,pairwise-ko-effect-gsea,72508/11826/11607/21803/83383/13684/14815/67731/51810,Rps6kb1/Aqp1/Agtr1a/Tgfb1/Tfap4/Eif4e/Nr3c1/Fbxo32/Hnrnpu
GO:0090311,regulation of protein deacetylation,36,0.34698630420251325,1.1538344986673252,0.22596153846153846,0.7926842330762639,0.76355735096095,7107.0,"tags=61%, list=44%, signal=35%",56532/214899/14245/71175/21803/320365/12053/20787/69260/22059/68943/107392/20602/219158/54194/56399/101206/13548/14272/70103/114715/217031,bp,pairwise-ko-effect-gsea,56532/214899/14245/71175/21803/320365/12053/20787/69260/22059/68943/107392/20602/219158/54194/56399/101206/13548/14272/70103/114715/217031,Ripk3/Kdm5a/Lpin1/Nipbl/Tgfb1/Fry/Bcl6/Srebf1/Ing2/Trp53/Pink1/Brms1/Ncor2/Ccar2/Akap8l/Akap8/Tada3/Dyrk1a/Fnta/Znhit1/Spred1/Tada2a
GO:1900372,negative regulation of purine nucleotide biosynthetic process,26,0.39297362227503496,1.1905199454962743,0.2237442922374429,0.7926842330762639,0.76355735096095,1140.0,"tags=23%, list=7%, signal=21%",15444/14823/11803/15551/54393/53322,bp,pairwise-ko-effect-gsea,15444/14823/11803/15551/54393/53322,Hpca/Grm8/Aplp1/Htr1b/Gabbr1/Nucb2
GO:1901888,regulation of cell junction assembly,69,0.3079915577122365,1.1361208758086634,0.2261904761904762,0.7926842330762639,0.76355735096095,3078.0,"tags=30%, list=19%, signal=25%",83814/18755/11815/20874/21687/67451/216560/20971/20613/76089/23790/53885/16825/19353/11856/13829/14251/14367/29875/13640/12389,bp,pairwise-ko-effect-gsea,83814/18755/11815/20874/21687/67451/216560/20971/20613/76089/23790/53885/16825/19353/11856/13829/14251/14367/29875/13640/12389,Nedd4l/Prkch/Apod/Slk/Tek/Pkp2/Wdpcp/Sdc4/Snai1/Rapgef2/Coro1c/Nphp1/Ldb1/Rac1/Arhgap6/Dmtn/Flot1/Fzd5/Iqgap1/Efna5/Cav1
GO:1904355,positive regulation of telomere capping,16,-0.47788413330410096,-1.2053629808476132,0.22348484848484848,0.7926842330762639,0.76355735096095,641.0,"tags=25%, list=4%, signal=24%",17165/18005/20877,bp,pairwise-ko-effect-gsea,17165/18005/20877,Mapkapk5/Nek2/Aurkb
GO:2001258,negative regulation of cation channel activity,21,-0.4423553067837184,-1.2004899161952811,0.22545454545454546,0.7926842330762639,0.76355735096095,360.0,"tags=24%, list=2%, signal=23%",11735/328424/57442/14167,bp,pairwise-ko-effect-gsea,11735/328424/57442/14167,Ank3/Kcnrg/Kcne3/Fgf12
GO:0071466,cellular response to xenobiotic stimulus,47,-0.36812872470561026,-1.1801141898873597,0.22641509433962265,0.7929617915439706,0.7638247106478161,2408.0,"tags=32%, list=15%, signal=27%",13106/19885/13076/11622/14871/394435/13088/14810/20887/55990/13082/13555/394433/394436,bp,pairwise-ko-effect-gsea,13106/19885/13076/11622/14871/394435/13088/14810/20887/55990/13082/13555/394433/394436,Cyp2e1/Rorc/Cyp1a1/Ahr/Gstt1/Ugt1a6b/Cyp2b10/Grin1/Sult1a1/Fmo2/Cyp26a1/E2f1/Ugt1a5/Ugt1a1
GO:0002792,negative regulation of peptide secretion,54,-0.3650412077220091,-1.1842476349152748,0.22756410256410256,0.7944347319347319,0.7652435284014233,1907.0,"tags=24%, list=12%, signal=21%",27359/20927/16324/11551/16846/15357/11747/19016/26921/58991/19218/22228,bp,pairwise-ko-effect-gsea,27359/20927/16324/11551/16846/15357/11747/19016/26921/58991/19218/22228,Sytl4/Abcc8/Inhbb/Adra2a/Lep/Hmgcr/Anxa5/Pparg/Map4k4/Ghrl/Ptger3/Ucp2
GO:0003323,type B pancreatic cell development,16,-0.47547154307343137,-1.19927772555383,0.22727272727272727,0.7944347319347319,0.7652435284014233,1455.0,"tags=25%, list=9%, signal=23%",12160/12571/53626,bp,pairwise-ko-effect-gsea,12160/12571/53626,Bmp5/Cdk6/Insm1
GO:0006749,glutathione metabolic process,51,-0.36539519464048864,-1.1761561442047892,0.22756410256410256,0.7944347319347319,0.7652435284014233,4019.0,"tags=39%, list=25%, signal=30%",14865/214579/14651/14866/75475/20656/14775/14862/14863/107869/14871/14545/14872/625249/103140/71522/68396/14857/14598,bp,pairwise-ko-effect-gsea,14865/214579/14651/14866/75475/20656/14775/14862/14863/107869/14871/14545/14872/625249/103140/71522/68396/14857/14598,Gstm4/Aldh5a1/Hagh/Gstm5/Oplah/Sod2/Gpx1/Gstm1/Gstm2/Cth/Gstt1/Gdap1/Gstt2/Gpx4/Gstt3/Ggt6/Nat8/Gsta1/Ggt1
GO:0071218,cellular response to misfolded protein,18,0.4385458309970339,1.2012786298160194,0.22746781115879827,0.7944347319347319,0.7652435284014233,6724.0,"tags=67%, list=41%, signal=39%",67819/22230/54197/64136/15185/20316/66799/193670/217734/30931/56424/70294,bp,pairwise-ko-effect-gsea,67819/22230/54197/64136/15185/20316/66799/193670/217734/30931/56424/70294,Derl1/Ufd1l/Rnf5/Sdf2l1/Hdac6/Sdf2/Ube2w/Rnf185/Pomt2/Tor1a/Stub1/Rnf126
GO:1902236,negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway,18,0.43483234547342475,1.1911065326568673,0.22746781115879827,0.7944347319347319,0.7652435284014233,2020.0,"tags=17%, list=12%, signal=15%",66725/109815/66073,bp,pairwise-ko-effect-gsea,66725/109815/66073,Lrrk2/Vimp/Txndc12
GO:0032352,positive regulation of hormone metabolic process,15,0.47999745874661554,1.219332205459373,0.22784810126582278,0.7947335264028884,0.7655313437799404,857.0,"tags=20%, list=5%, signal=19%",13074/16002/16000,bp,pairwise-ko-effect-gsea,13074/16002/16000,Cyp17a1/Igf2/Igf1
GO:0046835,carbohydrate phosphorylation,14,-0.49944524742695645,-1.2170788382512465,0.22794117647058823,0.7947335264028884,0.7655313437799404,2663.0,"tags=36%, list=16%, signal=30%",234730/14635/15277/216019,bp,pairwise-ko-effect-gsea,234730/14635/15277/216019,Fuk/Galk1/Hk2/Hkdc1
GO:0003341,cilium movement,47,0.3377508407524915,1.1672847553346708,0.22826086956521738,0.794831750791271,0.7656259589503495,3032.0,"tags=34%, list=19%, signal=28%",67685/68922/78801/71840/68270/14894/171567/207607/102774/319953/73293/330355/244653/433956/226162/66722,bp,pairwise-ko-effect-gsea,67685/68922/78801/71840/68270/14894/171567/207607/102774/319953/73293/330355/244653/433956/226162/66722,Dyx1c1/Dnaic1/Ak7/Tekt4/Dnaaf1/Cfap20/Nme7/Ccdc40/Bbs4/Ttll1/Ccdc103/Dnah6/Hydin/Dnaaf5/Gm17018/Spag16
GO:0009953,dorsal/ventral pattern formation,92,-0.3205843954147246,-1.1368361398874465,0.22822822822822822,0.794831750791271,0.7656259589503495,3397.0,"tags=26%, list=21%, signal=21%",81896/56470/19335/18508/68146/14232/24069/544696/67603/12006/228357/384452/14632/74499/16870/14179/71137/13798/12622/14634/15431/20664/24113,bp,pairwise-ko-effect-gsea,81896/56470/19335/18508/68146/14232/24069/544696/67603/12006/228357/384452/14632/74499/16870/14179/71137/13798/12622/14634/15431/20664/24113,Ift122/Rgs19/Rab23/Pax6/Arl13b/Fkbp8/Sufu/Tbc1d32/Dusp6/Axin2/Lrp4/Noto/Gli1/Sost/Lhx2/Fgf8/Rfx4/En1/Cer1/Gli3/Hoxd11/Sox1/Vax2
GO:0000305,response to oxygen radical,24,-0.4229694122905676,-1.1822589214927095,0.23157894736842105,0.7949559005758438,0.7657455468980785,1165.0,"tags=21%, list=7%, signal=19%",21926/17523/12491/22228,bp,pairwise-ko-effect-gsea,21926/17523/12491/22228,Tnf/Mpo/Cd36/Ucp2
GO:0001501,skeletal system development,408,-0.26165675327681637,-1.0976193327448112,0.23389021479713604,0.7949559005758438,0.7657455468980785,2693.0,"tags=21%, list=17%, signal=18%",14682/214855/373864/20583/329628/12023/12815/17260/22337/242316/70235/22771/106633/21809/14313/84653/12006/212712/68964/19377/12306/233405/12394/22177/18514/23972/16840/17002/14561/12845/14756/97086/18507/17268/22061/15404/109663/13345/22422/15438/18595/215653/21813/12160/17877/14179/20472/12393/19733/16846/320910/106722/214685/12842/108958/12622/252973/13390/22255/14118/21808/15111/14634/15211/15427/12843/19228/15431/12814/14048/12165/73940/73835/15410/94352/16854/15400/18596/11474/15416/19227/20190/20677/12832,bp,pairwise-ko-effect-gsea,14682/214855/373864/20583/329628/12023/12815/17260/22337/242316/70235/22771/106633/21809/14313/84653/12006/212712/68964/19377/12306/233405/12394/22177/18514/23972/16840/17002/14561/12845/14756/97086/18507/17268/22061/15404/109663/13345/22422/15438/18595/215653/21813/12160/17877/14179/20472/12393/19733/16846/320910/106722/214685/12842/108958/12622/252973/13390/22255/14118/21808/15111/14634/15211/15427/12843/19228/15431/12814/14048/12165/73940/73835/15410/94352/16854/15400/18596/11474/15416/19227/20190/20677/12832,Gnaq/Arid5a/Col27a1/Snai2/Fat4/Barx2/Col11a2/Mef2c/Vdr/Gdf6/Poc1a/Zic1/Ift140/Tgfb3/Fst/Hes7/Axin2/Satb2/Ctc1/Rai1/Anxa2/Vps33b/Runx1/Tyrobp/Pbx1/Papss2/Lect1/Ltf/Gdf11/Comp/Gpld1/Slc9b2/Pax5/Meis1/Trp63/Hoxa7/Hoxc11/Twist2/Wnt7b/Hoxd9/Pdgfra/Rassf2/Tgfbr2/Bmp5/Myf5/Fgf8/Six2/Runx2/Rgn/Lep/Itgb8/G6b/Chadl/Col1a1/Fam73b/Cer1/Grhl2/Dlx1/Uncx/Fbn1/Tgfb2/Hand2/Gli3/Hexa/Hoxc9/Col1a2/Pth1r/Hoxd11/Col11a1/Eya1/Gdf2/Hapln2/Ifitm5/Hoxb3/Loxl2/Lgals3/Hoxa3/Pdgfrb/Actn3/Hoxb8/Pthlh/Ryr1/Sox4/Col5a2
GO:0002861,regulation of inflammatory response to antigenic stimulus,24,-0.41940827995110036,-1.1723050563747772,0.23508771929824562,0.7949559005758438,0.7657455468980785,3389.0,"tags=38%, list=21%, signal=30%",14127/14129/14775/213208/14776/21926/16153/12484,bp,pairwise-ko-effect-gsea,14127/14129/14775/213208/14776/21926/16153/12484,Fcer1g/Fcgr1/Gpx1/Il20rb/Gpx2/Tnf/Il10/Cd24a
GO:0006349,regulation of gene expression by genetic imprinting,15,0.4779106568257842,1.2140311257513086,0.2320675105485232,0.7949559005758438,0.7657455468980785,1460.0,"tags=20%, list=9%, signal=18%",22715/238247/94246,bp,pairwise-ko-effect-gsea,22715/238247/94246,Zfp57/Arid4a/Arid4b
GO:0006754,ATP biosynthetic process,43,-0.3756971463305285,-1.1688461061558633,0.23310810810810811,0.7949559005758438,0.7657455468980785,4026.0,"tags=28%, list=25%, signal=21%",56248/11958/27060/67126/57423/27425/12859/17705/17706/52815/12495,bp,pairwise-ko-effect-gsea,56248/11958/27060/67126/57423/27425/12859/17705/17706/52815/12495,Ak3/Atp5k/Tcirg1/Atp5e/Atp5j2/Atp5l/Cox5b/mt-Atp6/mt-Atp8/Ldhd/Entpd1
GO:0006820,anion transport,326,-0.2723184427021047,-1.111505828545252,0.23155216284987276,0.7949559005758438,0.7657455468980785,3379.0,"tags=26%, list=21%, signal=21%",320091/68039/50790/12780/13521/14412/20524/11421/233571/55961/14079/101488/12724/55963/28253/104245/28250/26399/64008/232156/18400/15194/26357/28254/224796/18627/23844/20511/229699/108116/217316/20503/229706/26941/94282/14657/18173/20510/20963/271844/57274/232333/212989/207151/19879/80797/26570/80879/13487/14396/16846/18783/114229/21926/11987/11666/240638/20379/18442/27376/110304/23985/171405/26934/19016/320718/76408/18781/20505/12491/18479/404545/236149/14402/26459/15560/19218/233246/16176/57249/14812/12638/17178/18431/209195,bp,pairwise-ko-effect-gsea,320091/68039/50790/12780/13521/14412/20524/11421/233571/55961/14079/101488/12724/55963/28253/104245/28250/26399/64008/232156/18400/15194/26357/28254/224796/18627/23844/20511/229699/108116/217316/20503/229706/26941/94282/14657/18173/20510/20963/271844/57274/232333/212989/207151/19879/80797/26570/80879/13487/14396/16846/18783/114229/21926/11987/11666/240638/20379/18442/27376/110304/23985/171405/26934/19016/320718/76408/18781/20505/12491/18479/404545/236149/14402/26459/15560/19218/233246/16176/57249/14812/12638/17178/18431/209195,Ano4/Nmb/Acsl4/Abcc2/Slc26a2/Slc6a13/Slc25a17/Ace/P2ry6/Slc13a1/Fabp2/Slco2b1/Clcn2/Slc1a4/Slco1b2/Slc6a5/Slco1a4/Map2k6/Aqp9/Slc4a5/Slc22a18/Htt/Abcg2/Slco1a6/Clic5/Per2/Clca1/Slc1a2/Slc16a4/Slco3a1/Slc16a5/Slc16a7/Slc6a17/Slc9a3r1/Sfxn5/Glra4/Slc11a1/Slc1a1/Syk/Pla2g4f/Slc16a8/Slc6a1/Best2/Slc22a19/Slc22a8/Clca3a2/Slc7a11/Slc16a3/Slc26a3/Gabra3/Lep/Pla2g4a/Kiss1r/Tnf/Slc7a1/Abcd1/Slc16a12/Sfrp4/P2ry2/Slc25a10/Glra3/Slc26a4/Slc22a27/Racgap1/Pparg/Slc26a9/Abcc3/Pla2g2c/Slc34a1/Cd36/Pak1/Ano7/Slc22a26/Gabrb3/Slc27a5/Htr2c/Ptger3/Ano5/Il1b/Gabrq/Grin2b/Cftr/Fxyd3/Oca2/Clic6
GO:0006997,nucleus organization,99,0.284039494212593,1.1245428082030682,0.23030303030303031,0.7949559005758438,0.7657455468980785,4710.0,"tags=37%, list=29%, signal=27%",319177/105513/116733/20962/218210/109229/68053/104263/50850/105348/231915/72135/76959/17761/64009/18472/68968/69482/217379/93684/94221/224640/30934/380664/68911/223697/226747/107939/15463/67878/237336/232286/68942/72124/66371/71782/15081,bp,pairwise-ko-effect-gsea,319177/105513/116733/20962/218210/109229/68053/104263/50850/105348/231915/72135/76959/17761/64009/18472/68968/69482/217379/93684/94221/224640/30934/380664/68911/223697/226747/107939/15463/67878/237336/232286/68942/72124/66371/71782/15081,Hist1h2ba/Chmp7/Vps4a/Sycp3/Nup153/Fam118b/Ubxn2b/Kdm3a/Spast/Golm1/Uspl1/Pygo1/Chmp5/Map7/Syne1/Pafah1b1/Cdan1/Nup35/Ubxn2a/Sep15/Gopc/Lemd2/Tor1b/Lemd3/Pygo2/Sun2/Ahctf1/Pom121/Agfg1/Tmem33/Tbpl1/Tmf1/Chmp2b/Seh1l/Chmp4c/Ankle2/H3f3b
GO:0009394,2'-deoxyribonucleotide metabolic process,22,0.40221543009777816,1.1777066220585106,0.23423423423423423,0.7949559005758438,0.7657455468980785,3355.0,"tags=32%, list=21%, signal=25%",213484/50773/11486/11534/76055/66588/56045,bp,pairwise-ko-effect-gsea,213484/50773/11486/11534/76055/66588/56045,Nudt18/Nt5c/Ada/Adk/Mgea5/Cmpk1/Samhd1
GO:0010640,regulation of platelet-derived growth factor receptor signaling pathway,14,0.48783263304762703,1.2091466273932492,0.23043478260869565,0.7949559005758438,0.7657455468980785,2388.0,"tags=43%, list=15%, signal=37%",11450/16332/11815/269473/93692/19255,bp,pairwise-ko-effect-gsea,11450/16332/11815/269473/93692/19255,Adipoq/Inppl1/Apod/Lrig2/Glrx/Ptpn2
GO:0010872,regulation of cholesterol esterification,11,0.5237187892817848,1.257526909444025,0.23348017621145375,0.7949559005758438,0.7657455468980785,2424.0,"tags=36%, list=15%, signal=31%",11808/11806/11607/66113,bp,pairwise-ko-effect-gsea,11808/11806/11607/66113,Apoa4/Apoa1/Agtr1a/Apoa5
GO:0010880,regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum,16,-0.47258504242190635,-1.191997130139446,0.23106060606060605,0.7949559005758438,0.7657455468980785,2454.0,"tags=38%, list=15%, signal=32%",78688/108058/15464/20191/12372,bp,pairwise-ko-effect-gsea,78688/108058/15464/20191/12372,Nol3/Camk2d/Hrc/Ryr2/Casq1
GO:0015721,bile acid and bile salt transport,15,-0.4928088692590159,-1.2103021285458302,0.2339622641509434,0.7949559005758438,0.7657455468980785,4159.0,"tags=40%, list=25%, signal=30%",12780/101488/28253/64008/76408,bp,pairwise-ko-effect-gsea,12780/101488/28253/64008/76408,Abcc2/Slco2b1/Slco1b2/Aqp9/Abcc3
GO:0015732,prostaglandin transport,15,-0.49682582156206384,-1.2201674662577022,0.23018867924528302,0.7949559005758438,0.7657455468980785,4147.0,"tags=60%, list=25%, signal=45%",17319/21934/12780/26399/108116/16846/18442/16176,bp,pairwise-ko-effect-gsea,17319/21934/12780/26399/108116/16846/18442/16176,Mif/Tnfrsf11a/Abcc2/Map2k6/Slco3a1/Lep/P2ry2/Il1b
GO:0019692,deoxyribose phosphate metabolic process,22,0.40221543009777816,1.1777066220585106,0.23423423423423423,0.7949559005758438,0.7657455468980785,3355.0,"tags=32%, list=21%, signal=25%",213484/50773/11486/11534/76055/66588/56045,bp,pairwise-ko-effect-gsea,213484/50773/11486/11534/76055/66588/56045,Nudt18/Nt5c/Ada/Adk/Mgea5/Cmpk1/Samhd1
GO:0030810,positive regulation of nucleotide biosynthetic process,67,-0.343590449744348,-1.1585113263072102,0.23493975903614459,0.7949559005758438,0.7657455468980785,1773.0,"tags=21%, list=11%, signal=19%",77037/18103/11541/16336/11513/17201/11554/51801/104111/76854/19227/19218/22355,bp,pairwise-ko-effect-gsea,77037/18103/11541/16336/11513/17201/11554/51801/104111/76854/19227/19218/22355,Mrap/Nme2/Adora2b/Insl3/Adcy7/Mc3r/Adrb1/Ramp1/Adcy3/Gper1/Pthlh/Ptger3/Vipr2
GO:0030815,negative regulation of cAMP metabolic process,24,0.3994319639455399,1.1943985276072364,0.2350230414746544,0.7949559005758438,0.7657455468980785,1789.0,"tags=25%, list=11%, signal=22%",14823/11803/15551/54393/53322/14745,bp,pairwise-ko-effect-gsea,14823/11803/15551/54393/53322/14745,Grm8/Aplp1/Htr1b/Gabbr1/Nucb2/Lpar1
GO:0030818,negative regulation of cAMP biosynthetic process,22,0.4063855021308676,1.189916798696032,0.23423423423423423,0.7949559005758438,0.7657455468980785,1789.0,"tags=27%, list=11%, signal=24%",14823/11803/15551/54393/53322/14745,bp,pairwise-ko-effect-gsea,14823/11803/15551/54393/53322/14745,Grm8/Aplp1/Htr1b/Gabbr1/Nucb2/Lpar1
GO:0030968,endoplasmic reticulum unfolded protein response,60,0.3057261251801935,1.1256109656832838,0.23157894736842105,0.7949559005758438,0.7657455468980785,4193.0,"tags=35%, list=26%, signal=26%",108687/11910/116891/13666/109815/80280/17872/67819/27103/19255/15978/17973/13198/27368/22433/75212/64209/17341/18708/66967/67878,bp,pairwise-ko-effect-gsea,108687/11910/116891/13666/109815/80280/17872/67819/27103/19255/15978/17973/13198/27368/22433/75212/64209/17341/18708/66967/67878,Edem2/Atf3/Derl2/Eif2ak3/Vimp/Cdk5rap3/Ppp1r15a/Derl1/Eif2ak4/Ptpn2/Ifng/Nck1/Ddit3/Tbl2/Xbp1/Rnf121/Herpud1/Bhlha15/Pik3r1/Edem3/Tmem33
GO:0031124,mRNA 3'-end processing,47,0.33737202757966633,1.1659755569896018,0.23369565217391305,0.7949559005758438,0.7657455468980785,1552.0,"tags=17%, list=10%, signal=15%",381404/18459/11803/20492/223642/233900/74737/54451,bp,pairwise-ko-effect-gsea,381404/18459/11803/20492/223642/233900/74737/54451,Pabpc1l/Pabpc2/Aplp1/Slbp/Zc3h3/Rnf40/Pcf11/Cpsf3
GO:0032770,positive regulation of monooxygenase activity,19,-0.45734452531131936,-1.1999448351863984,0.23282442748091603,0.7949559005758438,0.7657455468980785,5327.0,"tags=53%, list=33%, signal=35%",18984/18162/16653/14528/19229/14128/21752/21926/16176,bp,pairwise-ko-effect-gsea,18984/18162/16653/14528/19229/14128/21752/21926/16176,Por/Npr3/Kras/Gch1/Ptk2b/Fcer2a/Tert/Tnf/Il1b
GO:0034122,negative regulation of toll-like receptor signaling pathway,22,0.40462410481213734,1.1847593404507317,0.23423423423423423,0.7949559005758438,0.7657455468980785,1613.0,"tags=27%, list=10%, signal=25%",228801/217166/14063/216869/22174/70312,bp,pairwise-ko-effect-gsea,228801/217166/14063/216869/22174/70312,Bpifb1/Nr1d1/F2rl1/Arrb2/Tyro3/Cactin
GO:0034405,response to fluid shear stress,20,0.41777605766843506,1.196287768396764,0.23529411764705882,0.7949559005758438,0.7657455468980785,5166.0,"tags=60%, list=32%, signal=41%",18439/18438/16600/17684/11898/20750/211401/18764/11651/15184/19225/23939,bp,pairwise-ko-effect-gsea,18439/18438/16600/17684/11898/20750/211401/18764/11651/15184/19225/23939,P2rx7/P2rx4/Klf4/Cited2/Ass1/Spp1/Mtss1/Pkd2/Akt1/Hdac5/Ptgs2/Mapk7
GO:0043550,regulation of lipid kinase activity,41,-0.37654247822889053,-1.1691822865859294,0.23232323232323232,0.7949559005758438,0.7657455468980785,2215.0,"tags=22%, list=14%, signal=19%",18591/19650/18710/18595/244882/18596/216505/57257,bp,pairwise-ko-effect-gsea,18591/19650/18710/18595/244882/18596/216505/57257,Pdgfb/Rbl1/Pik3r3/Pdgfra/Tnfaip8l3/Pdgfrb/Pik3ip1/Vav3
GO:0045144,meiotic sister chromatid segregation,10,-0.5442969420369134,-1.2207923058432493,0.23529411764705882,0.7949559005758438,0.7657455468980785,2274.0,"tags=50%, list=14%, signal=43%",66934/20899/56739/68549,bp,pairwise-ko-effect-gsea,66934/20899/56739/68549,Dsn1/Stra8/Rec8/Sgol2a
GO:0045581,negative regulation of T cell differentiation,29,-0.40187309655950404,-1.1663307978237327,0.23508771929824562,0.7949559005758438,0.7657455468980785,2140.0,"tags=28%, list=13%, signal=24%",16189/16453/20371/14357/14634/12505/15223,bp,pairwise-ko-effect-gsea,16189/16453/20371/14357/14634/12505/15223,Il4/Jak3/Foxp3/Dtx1/Gli3/Cd44/Foxj1
GO:0045717,negative regulation of fatty acid biosynthetic process,11,0.5248167286829803,1.2601632256698292,0.2290748898678414,0.7949559005758438,0.7657455468980785,4155.0,"tags=55%, list=25%, signal=41%",226144/11363/52023/244373/12189/230796,bp,pairwise-ko-effect-gsea,226144/11363/52023/244373/12189/230796,Erlin1/Acadl/Pibf1/Erlin2/Brca1/Wdtc1
