ensembl_gene_id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,mgi_symbol
ENSMUSG00000030131,0.028013622851614395,0.006479931192914047,0.06349008462228863,0.043567359810513635,0.05099907096002738,0.11432543966909596,0.07069443767643202,0.018519986903025247,0.06935409515862906,0.12831834874305786,0.12122968143464656,0.09626913902371428,0.02078784573615414,0.05915449190912763,0.03442177585683153,0.06364314198580584,0.024618064764785202,Mug2
ENSMUSG00000056978,0.020782727701481863,0.08174782316222585,0.03219179548057944,0.09343113795658789,0.030812214951385718,0.005947590152378709,0.006585289548182521,0.0017802565710479726,0.055181663938734984,0.01589961649406634,0.09633780827773945,0.006800691495090815,0.004598821944564482,0.014510771296857608,0.021594148227052874,7.432889309718432e-4,0.0328964088893894,Hamp2
ENSMUSG00000065947,0.004563768622076704,0.03026328285624877,0.02511044755334181,0.005097223655645642,0.13684735911694484,0.11639301897615797,0.033592933253811144,0.03440471726627418,0.18077366923584887,0.02419735550672886,0.04955231207780896,0.09905817674980567,0.021368084631952236,0.004311188897252149,0.07959631116763508,0.0548527039183545,0.0031082371872326415,mt-Nd4l
ENSMUSG00000033685,0.05977558992450733,0.03234261636772205,0.03304610970900659,0.02359929137177912,0.017553760110234948,0.002261915332972955,0.01595980772714787,0.00759240480573128,0.024988222590491178,0.02186313829290776,0.023212098353487327,0.01187478590105311,0.018668791803300458,0.008621092845381062,0.021077445522847654,0.02832084404279726,0.018164742678006263,Ucp2
ENSMUSG00000075014,0.017348493880043277,0.002102376196278437,0.04954188136749734,0.11489445235880896,0.039919302398891694,0.09807156798134421,0.005766029981698014,0.11410706311003449,0.07979968433928052,0.014737261486946738,0.019769956654221748,0.023601729250699616,0.029007875049409482,0.012269838717534504,0.02076474548838261,0.03815407451688915,0.003992909710044939,Gm10800
ENSMUSG00000060317,0.047239008327948695,0.06580057420302003,0.016097743678779385,0.016544716255551838,0.033079380725470876,0.05089127558309249,0.03343058254490786,0.04979376749999475,0.005826869387392977,0.024226622027902083,0.059547144037779,0.02903840224486576,0.033378730547708964,0.008310188610360614,0.06402580400096228,0.028190015177634885,0.01654168222428694,Acnat2
ENSMUSG00000015340,0.0621904632871089,3.651971471217378e-4,0.022139393571674153,0.00984867315846695,0.015555496331526806,0.014561542721089853,0.009174947238785251,0.008637686971574113,0.032265778283786496,0.023551358725349105,0.029529618995514758,0.014414506562991243,0.03311621924357729,0.004414304112677094,0.051465907186222806,0.06123507778520019,0.028936210965496333,Cybb
ENSMUSG00000024737,0.0598802156081843,0.022047858622913776,0.03682416645844472,0.0025375286116637395,0.009785320598537988,0.009693383579404528,0.02910636082560679,0.001550884876999907,0.017276980232485372,0.021504007063832098,0.04373435561816603,0.03255459205964388,0.033984572936986895,0.010183272592244084,0.026096641804523747,0.0058377358063184375,0.030364562247896385,Slc15a3
ENSMUSG00000005089,0.027061058906036627,0.008236752470448007,0.04280640517387123,0.07336890413206908,0.10436678243952949,0.0422505221184114,0.08274665667996511,0.051099555918790326,0.13213744701380042,0.03786627079954889,0.05048312479313574,0.027851112299635838,0.07087251886777521,0.010391636498489914,0.04935691556696574,0.057636792122045824,0.0430843760903672,Slc1a2
ENSMUSG00000027398,0.054019319118583674,0.025309940050295004,0.0713483223108018,0.003633386609634665,0.003921069832055079,2.410588554212972e-4,0.009218931157644848,0.020226033407798553,0.0050641021193066705,0.011354353660323507,0.031769309926284975,0.016008498968109592,0.009703758523301699,0.029881472167068362,0.0027344763284164937,0.03459764690377058,0.031996262226010944,Il1b
ENSMUSG00000074373,0.056946276248744536,0.02136200269485535,0.022812052095459338,0.01738995840185413,0.017613504988465752,0.05414240787963833,0.05942154527156263,0.030073184713756716,0.050982139082391,0.0050945551988341616,0.010671402530603537,0.03051368941169352,0.018503889801319583,0.030832388353964645,0.013890170787630229,0.023176332429995967,0.027730288942006263,Gm10680
ENSMUSG00000074183,0.053187951115801387,0.049780745977633795,0.01840773520947947,0.006137136691364915,0.014265530256573407,0.024497530427958963,0.03219647444438912,0.049729134106347286,0.05153668095581259,0.009149751985777808,0.009872098006536862,0.017348288827221094,0.03854777530266439,0.038216756541005335,0.06107976681307302,0.026290076786740776,0.030405407758176746,Gsta1
ENSMUSG00000026547,0.05829544209399654,0.02097113075788045,0.013426258451794989,0.008476531892119315,7.844375186093473e-4,0.033789813285226185,0.033188406819800606,0.03148561239826769,0.08258568572861201,0.008629627714244092,0.027733927172999506,0.011806140816408848,0.008328983757983851,0.010863143455489496,0.041022953810584,0.006433254666435598,0.0031064010629295413,Tagln2
ENSMUSG00000044206,0.057282353310836046,0.0036488861476811725,0.054543976460627266,0.0017687647511746866,0.023414681149627324,0.03806676795478552,0.006361705841412203,0.034056340108168597,0.0036796438903444607,0.006781310909740695,0.008702717568405703,0.022284880494446834,0.001717494493963348,0.028399793484475785,0.0058125975053864715,0.011714195579503291,0.032501946794092663,Vsig4
ENSMUSG00000037902,0.05173992463169916,0.04375220320594675,0.028770615706839968,8.019747572082754e-4,0.035412421691356805,0.0013579575493653697,0.039115170031444046,0.07184854241197094,0.00917319922053234,0.05609140874124812,0.02067881329471069,0.04027981784358825,0.02728736533242744,0.0385466827027493,0.0011565091716180195,0.03614947570403334,0.05185006882911821,Sirpa
ENSMUSG00000064339,0.00886026360340453,0.028342049153545674,0.06796651518265458,0.11327579039485945,0.07154011623139873,0.031088775896134343,0.0397023247145376,0.06398051626751251,0.049608912224532044,0.06121788065601213,0.026400229121094042,0.019134351365846146,0.03976909536214656,0.007411850560100768,0.030141320461539268,0.018129769174063042,0.08838957642332416,mt-Rnr2
ENSMUSG00000098188,0.050291083464954534,0.016707526143235864,0.01589503208796851,0.013491517265947299,0.009965295322927135,0.03127881280695069,0.030350266550171368,0.06974678307800074,0.045994100499027565,0.025599293325737887,0.061775559637257275,0.11922743823354484,0.0477320653070405,0.07310094196602387,0.04823349659588409,0.17367856233858667,0.00827871724588124,Sowahc
ENSMUSG00000027962,0.06039130837533127,0.0031539179177400294,0.03467098497721585,1.6860668952416234e-4,0.018342245938876556,0.011857373075784773,0.00334207956955079,0.006795858056075038,0.011990348641325733,0.010930146639492934,0.017025132818792373,0.022608770291347544,0.012883099729017243,0.04681819691088444,0.01925219357177665,0.009808545167470196,0.00886516821544632,Vcam1
ENSMUSG00000059498,0.058117945241757174,0.019975446891400746,0.04322630454216323,0.009042853503824465,0.01771596865202774,0.02819214549040765,0.0060371735460825835,0.005458113900448804,0.001629408807479489,0.03374545652112728,0.008180981870113374,0.015240911883945905,0.0012808234497567828,0.009996711476465301,0.005727596646197724,0.013671630791660653,0.02609331271076938,Fcgr3
ENSMUSG00000060586,0.05799432559605828,0.021730323004768543,0.04270571183620757,0.013620895088915296,0.018024663032499208,0.011415217060292238,0.002305259590382328,5.504424168063772e-4,0.022257767914182627,0.0184323079670754,0.029047615787224437,0.0133430006845249,0.005668590272109133,0.022838000864413417,0.023287644958203704,0.017391198082276068,0.004452575350072243,H2-Eb1
ENSMUSG00000026074,0.050795786447810465,0.0470452884886693,0.02949528559751565,0.04917852498940089,0.01715755987597847,0.045481677960433425,0.013202787196540847,0.0016075840435830586,0.017900152252676778,0.013974366001299945,0.01585837212430346,0.00911160650001886,0.020679252171867727,0.01854777639928829,0.012058517118752776,0.027752891909817556,0.029592059374608272,Map4k4
ENSMUSG00000023015,0.046272061467502616,0.034173704988151386,0.04219104651973652,0.07077394473931356,0.02279261618588432,0.01748639262549825,0.015541834714463909,0.041178452705205607,0.07641222655725989,0.015081520020863114,0.034027412280190045,0.019331051342284605,0.014943527653778838,0.022104677321486056,0.009162484708043508,0.039513227302849625,0.035825993733885605,Racgap1
ENSMUSG00000021214,0.057346603745741784,0.02157665816718668,0.026209397863871102,0.003556422729236445,0.02625492514606164,0.016585428168400706,0.008964850092579184,0.006221264739484618,0.06360722965105188,0.02061586473922093,0.03937193608765893,0.060992463844066834,0.019498496962374705,0.01120834863798644,0.035643892876454177,0.012078309053092297,0.005637283867701476,Akr1c18
ENSMUSG00000051439,0.059582984378020946,0.015423199709241638,0.03569389596683526,0.01218041062992527,0.007882929979086812,0.002481350663929957,0.0017466752743604582,0.01772841151213137,6.107374128036555e-4,0.023308152827050375,0.006898997818791776,0.010342845512425728,0.007284819906124306,0.0040657329410231455,0.006307164748790785,2.363269333345643e-4,0.022649391323200024,Cd14
ENSMUSG00000032080,0.05841744147717199,0.017379594863441452,0.03796231033984829,0.009251078762557556,0.01264582388575204,0.0022429640860705245,0.016450707078723873,0.017599539733585245,0.03963263395947845,0.0029635490524371226,0.009604889021849446,0.023408575059376966,0.017620112319692707,0.03542251769955815,0.005499247868978292,0.010665128014328187,0.06526428004934254,Apoa4
ENSMUSG00000091383,0.009971328214969556,0.09685277970626933,0.0337712528691707,0.03153566159994807,0.025026710562302323,0.002214125953797856,0.011918515591303263,0.0020570180723966628,0.031421702862168624,0.015018185004615665,0.02521560082298163,0.006127738231970843,0.024467809832508992,0.08021915397790048,0.04431262876714154,0.1948053749185181,0.03397702610032328,Hist1h2al
ENSMUSG00000042286,0.05653223380107844,0.012121332454522418,0.026893611009831342,0.02660710212212423,6.551514418220467e-4,0.00353282868241933,0.08180367978729289,0.012355733919462932,0.011012558517726048,8.052492563365754e-4,0.010522519248285966,0.0025615642470589793,0.035268342950763296,0.04386570717893221,0.032647325674576545,0.03741800230586408,0.002403270717112899,Stab1
ENSMUSG00000018381,0.05903859046833046,0.008957888438654088,0.025353866796704403,0.017426432085516433,0.029661094169509235,0.037701848663803286,0.00618469784265694,0.010834883752940177,0.022617000449416932,0.001711619247658374,0.0013181999785746863,0.0015556975551798528,0.027371506615444657,0.005354385879988432,0.024543714743319445,0.03808056486017954,0.02129965837438921,Abi3
ENSMUSG00000073421,0.056207540105330196,0.026071883573620818,0.04677282971332234,0.010958845308703101,0.003501685187416732,0.007512345004625286,0.003516530684025832,0.004769949323862146,0.03950381641843693,0.013320417352017905,0.027146855970360904,0.019069976299788134,0.006534764715193173,0.0035170871765915906,0.014921504371809561,0.009039937198421643,0.012781980962469313,H2-Ab1
ENSMUSG00000080893,0.011429857577457122,0.098003863243232,0.043091837057641004,0.04342698039187282,0.0011803342996908404,0.03532496269390519,0.022489781622008546,0.011311820627480516,0.047540996230494445,0.04074599755310463,0.004947689998318395,0.011014451096341225,0.023367639650718287,9.465881346364338e-4,0.04412688843618861,0.014386331945053869,0.011856266506932538,Gm15920
ENSMUSG00000023992,0.05288531405039552,0.03095971804222195,0.05935881333712841,0.00933278423725457,0.018941568355275253,0.006694707132635676,0.026513435501535943,0.02314619490587033,0.006084810476841992,0.02093319301765461,0.015810792128675043,0.0296932137445194,0.015137383418503942,0.01850666603416412,0.01339774093747932,0.013228798446582654,0.008346486548550738,Trem2
ENSMUSG00000009687,0.05824487793437944,0.014239227302608801,0.019672662466843606,0.02082097695696941,0.023290280515645263,0.01126453231531306,0.021399813320433864,0.01382892841412183,0.020842340388140604,0.018740051074469414,0.04841929845573945,0.033881571547071866,0.027885634293631695,0.017972983259491353,0.06396883958802184,0.0015832220604853208,0.03827301913253278,Fxyd5
ENSMUSG00000006519,0.05704018468838352,0.014247227106937243,0.048326059477144356,0.01726266554816805,0.005301191661765025,0.013029934638232358,0.009000384664999262,0.026360148485061755,0.0010100545166793437,0.0030538207290917037,0.018955469601324243,0.011421507907983913,0.001367785452128728,0.018140958307066083,0.011010185530372038,0.009222136783270432,0.023196690482715766,Cyba
ENSMUSG00000030934,0.01147583055538637,0.004877419980335948,0.046201984821346284,0.05664520133522209,0.08887632301328327,0.052144192069753154,0.14831396092362834,0.053076199894646466,0.14613582522730006,0.04571913648875403,0.037121477916887996,0.012698133273370233,0.03420619486449493,0.027584386602731523,0.045902987912347405,0.018166630185014066,0.06614145317262422,Oat
ENSMUSG00000078674,0.0536701890409193,0.006211888914971611,0.012221905509992885,0.02922375055891035,0.03472894792520958,0.03296255509932872,0.06607444968995024,0.0024245767075915556,0.04579835009595079,0.059782836130070745,0.08384204193673292,0.014877059259872927,0.021901058873587564,0.04403141079816073,0.04230170501784988,0.02872755831996795,0.04088938777984289,Mup18
ENSMUSG00000090733,0.010858392918025928,0.014507127994005858,0.08328932004523902,0.08581699655877775,0.06804149688022172,0.06074260815030691,0.04242202931833372,0.06079715444148581,0.048300556917387126,0.0012361986869302102,0.08010179391487754,0.01438069297620297,0.06283792292866043,0.03567607976510525,0.11810990581927765,0.06026374145589533,0.0015991838076722057,Rps27
ENSMUSG00000018927,0.056243860824732886,0.022586626390868943,0.0522022949213801,7.63772844177468e-4,4.991478827696854e-4,0.007921596845736009,0.0015980613889194474,0.002262388450287445,0.007365959479388135,0.01275178010317046,0.003805566921957493,0.004684470734974064,0.011038236597430187,0.010817139299250666,0.018068270399986954,0.017243776516261355,0.02837363143324133,Ccl6
ENSMUSG00000099250,7.992060910407252e-4,0.03948946649509923,0.05487779877160574,0.05574809195331983,0.018020185263336104,0.07178101257853725,0.0426685216182193,0.14830601527085766,0.06143632067717516,0.13443043350332132,0.061349688279296107,0.08758938168856314,0.04740200292346956,0.0017970784844604313,0.004399884221906398,0.07064580277761483,0.01575388529447947,Rn7s2
ENSMUSG00000000078,0.058331354573837965,0.007939947118905487,0.011912414064143019,0.010753321182190105,0.028784455416078648,0.009276389158891018,0.009707935546235037,0.002272786634449243,0.02029936060788941,0.01034808621280353,0.04509302313277698,0.07188657822866824,0.05341194636897212,0.019519347865736753,0.023011975714867284,0.04758691542158101,0.00506624192159493,Klf6
ENSMUSG00000054827,0.019795432598277228,0.07176151046960834,0.051350511431367235,0.03062846606905636,0.04127132160050204,0.0482790400107565,0.060790546623602705,0.10809611380318655,0.03541239496764364,0.0026542995068383353,0.10430470052409402,0.003115080296940883,0.03569001721350377,0.028359346050018278,0.014662330751549468,0.03068220438816096,0.022496432881809414,Cyp2c50
ENSMUSG00000066072,0.028534970542379245,0.07512239910255673,0.00269339372953797,0.0625901671466382,0.026175532479902234,0.046203945282491464,0.002275303430067726,0.07995608292957893,0.016638284538478862,0.029555082437791053,0.00782010538779862,0.04256004038522373,0.09351546606504843,0.039676819398396436,0.032697851747966064,0.015285487699640733,0.0215888002356976,Cyp4a10
ENSMUSG00000026712,0.05828493513105652,0.0017476847363336778,0.0082035812145270191,0.02824863751701743,0.03398751931065964,0.024867110689840426,0.009801184590720427,0.017826432929952216,0.018851570269596815,0.02930406357408529,0.03890639768219642,0.03820979597177575,0.012654311953406093,0.0041269843599948345,0.010759593721299766,0.018529076847854827,0.019499123624044105,Mrc1
ENSMUSG00000019929,0.0513593658529942,0.005471633759793596,0.03006725523388756,0.027418287900524183,0.0694970722859897,0.019530189869895388,0.07563379472964747,0.019050308592906517,3.1344934037579205e-4,0.0579550575983909,0.01573392452833518,0.028060462358472156,0.03764562883583182,0.008215050356229424,0.009178986627714878,0.00546416508420752,0.0140752631991736,Dcn
ENSMUSG00000030867,0.04279265614546876,0.03619093833293253,0.022027472258599155,0.0881923507627597,0.027774575596262525,0.04554833277695127,0.0062821432339771,0.02227332113801021,0.03845393059355523,0.0023557574217523292,0.014370304535884818,0.011614879684025362,0.044655075777339556,0.02840672904455326,0.010083093401873624,0.00994483737639042,0.018133174714816354,Plk1
ENSMUSG00000037411,0.05588454460524757,0.019529802039940907,0.004453992339887107,0.035816685182819746,0.026477799229680417,0.01685012793957507,0.006771597482743183,0.014940082870890884,0.00459982766527192,0.008740136828070592,0.03555158031824773,0.06383325913491303,0.05760152020944698,0.04611415076335367,0.05377478117384172,0.010668667058844972,0.011096215902437711,Serpine1
ENSMUSG00000035459,0.05123101282449712,0.03523114494342576,0.032538746854444106,0.017994674837926723,0.047409298453560345,0.0015160040013812474,0.0198970472564618,0.03765029085234787,0.0026470940709549446,0.03874540890414691,0.0593151869304287,0.07684322998933499,0.008242010124050795,0.030768644756357755,0.008092766381208389,0.008711907803269827,0.01296570743012727,Stab2
ENSMUSG00000028832,0.04870218962495648,0.04489691440355027,0.03064599389350354,0.0592304148854481,0.00877620385847428,0.017226993637716577,0.012478508520805742,0.005861699936573853,0.018344718123982754,0.027285225364801723,0.009319145372189256,0.017637575827071317,0.019419434315232062,0.012410358950816006,0.027513385104783038,0.011867991654494831,0.01141643541670153,Stmn1
ENSMUSG00000018774,0.05420415501923114,0.02638987441541953,0.03529959125579856,0.02806864725111549,0.027364787815302216,0.017551953856470605,0.010823621006796302,0.007002928035068989,0.027619946059226547,0.021879351743010388,0.01571955533419562,9.000436472765366e-4,0.055182692330627066,0.05203421232152068,0.05509158320017993,0.008783705525389249,0.020727649633986395,Cd68
ENSMUSG00000023913,0.05778600945751972,0.017109651949147743,0.035632285610067566,0.00858776702839647,0.002554056153950722,0.018663663082603945,0.008737114945011103,0.009327047506954263,0.011515019928210728,0.017627454067194594,0.005737108568498387,0.010007803611557935,0.008866571034883324,0.009576793485785065,9.560666619860627e-4,0.041704722981964724,0.029599062130200447,Pla2g7
ENSMUSG00000017716,0.04803193679925823,0.04282192637846085,0.01241806792430934,0.05607941564450969,0.020400413157123817,0.038826909045773746,0.023209612547371795,0.03499514620340575,0.03229548892311152,0.035906209016290845,0.007059435030275434,0.05302537533404018,0.025408175234446464,0.011824785979411964,0.041885707660890184,0.0031464086421697,0.0377881274247185,Birc5
ENSMUSG00000074115,0.018358364194587033,1.5753096890747882e-4,5.722542890175981e-4,0.07685830538954834,0.012458199149207812,0.04017062700320518,0.15434401206030657,0.04759695227440725,0.04978993497947396,0.0115969613772006,0.12957207594121203,0.024783203890684443,0.08216629810858765,0.12443266745418459,0.11061579535505933,0.1018178958651187,0.08158351713580052,Saa1
ENSMUSG00000036594,0.05517350081547603,0.022438485794895404,0.04904082012871959,0.00308606447243757,0.009966037595459542,0.004747179907825474,0.0021284874555044494,0.002753218263175493,0.01656970983565077,0.0019429852569935247,0.012396559482335567,0.01144919853152104,0.00401627120649698,3.4991722531405375e-4,0.007674584427850212,0.0013449739679891476,0.03691907287360641,H2-Aa
ENSMUSG00000028712,0.04403498553191297,0.041509489308289516,0.03354662876799951,0.03401862888848215,0.038841124818040314,0.07368318912112286,0.013327613616197187,0.0013603747359332368,0.025138671177074252,0.0532845294445955,0.047751217119016955,0.014945376582641676,0.09711044696423587,0.01515302517654651,0.05931276543156593,0.009684374559487638,0.05309943654508199,Cyp4a31
ENSMUSG00000020423,0.03904531167023412,0.005883576847607562,0.02279422166602971,0.08147521376104437,0.08913234458013708,0.042947407244717184,0.009384146877263985,0.013782776306527366,0.056146230251837466,0.011941408730115278,0.005139005927331572,0.08005749099774666,0.029267379429994973,0.0034834075102632904,0.03700432733255741,0.0015989213452202266,0.0652834340324612,Btg2
ENSMUSG00000020154,0.04953975137496549,0.020169430102185554,0.008816110886631348,0.05248048297228005,0.0407627883013821,0.02322812536019279,0.011928882675288448,0.07600373604133359,0.029712282258260603,0.03412383938873546,0.031062317154942235,0.068802213040582,0.03353916465871382,0.012267655470824314,1.4458427079352054e-4,0.026967136434941315,0.014370358099092725,Ptprb
ENSMUSG00000048327,0.04300189070894196,0.042841073390525695,0.02358703807251753,0.07263759331120428,0.040110616397166884,0.05691485251424908,0.0037575115663505626,0.0022894609239089802,0.006431039767708628,5.257090215723295e-4,0.023026475487859993,0.018677550907944578,0.02657567842860665,0.019622069823233633,0.01900747883230859,0.0024078054992907596,0.01916343008157056,Ckap2l
ENSMUSG00000033059,0.05270462959881712,0.02206598408603906,0.04206252021147133,0.013302666033634978,0.00402208198357795,0.0029086323408260605,0.045869761980380064,0.022312920176275817,0.0613677836434353,0.016031977355216328,0.03538892837726237,0.00824695660630008,0.051657958980759214,0.02951005515071681,0.00847961566912507,0.0450761573448265,0.007430486139632419,Pygb
ENSMUSG00000026938,0.05062829981632178,0.006699478987001036,0.05413285689777125,0.011559698857853656,0.04992743675438326,0.03931967932028934,0.03635194204120187,0.037991544119248995,0.027177357125205345,0.005051494893823671,0.0010954523290756103,0.03669354206340271,0.025354438167128346,0.014915110938054707,0.023164088224748133,0.05227161899668946,5.106929362222452e-4,Fcna
ENSMUSG00000079360,0.033963899428312225,0.04120787059567647,0.06356328131900078,0.010458234338674578,0.04671331876521556,0.0039578438768314425,0.009859710837942081,0.03234202229084471,0.10801469244102818,0.06490826258944032,0.07492816003961182,0.07942456571950565,0.0031408114681453934,0.024010801892689868,0.13480013154165627,0.032384572298144704,0.015645477794024944,NA
ENSMUSG00000019942,0.04333520127280995,0.04164719710753458,0.010150367706791365,0.06993480853341484,0.033838679881420815,0.04005743264041679,0.03565101193243725,0.031808620753277665,0.049004761547882955,0.01743335237773208,0.01985246396869981,0.028845332902320598,0.007064373752025229,0.05161250468043539,0.02740878121435256,0.029052927442464686,0.04436629701226962,Cdk1
ENSMUSG00000027331,0.042943049419861656,0.04061390616936414,0.03803934456477175,0.069805919334774,0.02956474938212761,0.041170576584342006,0.035975300456725576,0.02367014459168131,0.007826546511020795,0.012376438692665491,0.0193257737783457,0.0188750183243737,0.016291866111560676,0.0013409949651036572,0.019312012398573417,0.028292186596116417,0.03596087695260797,Knstrn
ENSMUSG00000025044,0.056541050747549275,0.012606500963253197,0.03125834617967864,0.016459538919212587,0.023710255633991706,0.020791931628756855,0.01582152009589242,0.011552295058840858,0.0027748946790955315,0.01491843220048692,0.03449729415864158,0.01128906294605177,0.004608586390290972,0.011194454342118207,0.027919262269049113,0.01714519395375948,0.02330398697542186,Msr1
ENSMUSG00000052684,0.030716735262831817,0.014917002570136529,0.011745876549914975,0.08725986122303186,0.10002335336326601,0.06572821390682598,0.01504001832370111,0.007668017914794879,0.058350948573656934,0.03197318782435814,0.05156733607196319,0.0470888502558028,0.057768724336101945,0.01912088738943298,0.04845250701665771,0.00609567807885209,0.06500570818691476,Jun
ENSMUSG00000026043,0.05320360720208867,0.021530765087517154,0.010613288291107931,0.021132393811699266,0.03618619266938948,0.002802593248528743,0.041117550002566436,0.008413187441245806,0.04539636601721947,0.06514441864997274,0.030433858153785645,0.0417612684700726,0.04725246032882347,0.017447414500398103,0.010335702585886604,0.016969694961643387,0.030577973213091046,Col3a1
ENSMUSG00000019850,0.041766686929940074,0.017013036440138345,0.0712738163181586,0.011554095886032107,0.032567196872542614,7.96351794033737e-4,0.01027477355288883,0.014546972845459905,0.01866330933544798,0.0702365429591567,0.13526847843117787,0.05223836046107247,0.012703690320758028,0.018311643176086564,0.03599181681330152,0.08500882024459909,0.014518801940403758,Tnfaip3
ENSMUSG00000078597,0.05237073636426621,0.01810347341531818,0.02336966498753218,0.013595368179945418,0.06366375270441281,0.0012479705640053567,0.042137109350618485,0.024236666424612772,0.00834979667225793,0.05573342885658257,5.749995079216737e-4,0.01370844901379846,0.011441540189875896,0.04125491829597042,0.03225265702731145,0.01962115505372611,0.012499417495439803,Cyp4a12b
ENSMUSG00000031271,0.026578467484067097,0.07690975258233376,0.04138663866634652,0.017639696478523,0.017384212227993103,0.027461231553785242,0.06430359744968203,0.06441294733312514,0.062215960349415574,0.009813258571591224,0.041953289157020096,0.05706162237799518,0.013052247354709676,0.038511745878582866,0.038816211811574804,0.025712375573612882,0.010281786454675024,Serpina7
ENSMUSG00000064193,0.0254648745706134,0.024609675708154984,0.009270140038437851,0.018089059571940253,0.08399600935818037,0.039958417792149536,0.0038233922577111347,0.03756013099960807,0.06810919770015425,0.03683046728527768,0.26583665678597884,0.09342499859720335,0.020790477517118645,0.005166745289585885,0.02099811060120213,0.0058479119949020756,0.04300433497881968,Gm4735
ENSMUSG00000000290,0.056575720767091955,0.019952700280666244,0.02653303652657199,0.008877908746275566,0.018651853140899215,0.021187997284353097,0.015480228545955384,0.014489897427984818,0.002600779858249003,0.003372333847731109,5.294585034603675e-4,0.0039588176045657454,0.00790147066739167,0.002184406535906246,0.005730446220298104,0.004477773316453208,0.013893872400732137,Itgb2
ENSMUSG00000031207,0.05797864590201025,0.0038551475314227385,0.017651631725954756,0.007219752186066641,0.01889661529162226,0.012609859209462566,0.010344390693431404,0.018256985681766074,0.01316091671039474,0.016665973806307917,0.016296674641492783,0.021315836974368257,0.017880364584533934,0.00959892445364992,0.01304728134645376,0.005206279593514813,0.02150485040217857,Msn
ENSMUSG00000036256,0.05382949355879272,0.0077018890778725235,0.01406996364034024,0.03111860727617194,0.03592689418755685,0.040322146190033006,0.010124675023115495,0.042873577037249276,0.01480995351670454,0.05475017366344325,0.03649583920541078,0.021821942877678354,0.0021631515674877446,0.011813088088156372,0.018495551831596235,0.001001611146055875,0.019126857635776918,Igfbp7
ENSMUSG00000074491,0.05180475422082774,8.780199886977646e-4,0.012837731453491652,0.04973811357410658,0.04741207905799778,0.036557966664043234,0.02257319531761565,0.040180218647280296,0.0013792816132720132,0.02788516236047431,0.02742425730833312,0.03236953964664028,0.01987861329021692,0.006128320960948197,0.032318098449796495,0.002499629907485229,0.030511167806285128,Clec4g
ENSMUSG00000020101,0.04904550094000602,0.024084774253724038,0.04284812444276818,0.034033802564887965,0.027148068084615565,0.022765037444580912,0.056731299018180796,0.013476979611837072,0.03100247668310054,0.026630195160670715,0.02819726466896,0.051798209958764434,0.028227985448182735,0.001119877682644055,0.013957976825772324,0.03984836765176263,0.015511200381856117,Vsir
ENSMUSG00000022883,0.03770738796698807,0.02047247259486325,0.05194268351212823,0.03296110666265477,0.10380794001923942,0.013857002555421426,0.03580032384382666,0.07242173154051505,0.048643207484392444,0.022578300624179374,0.031019865462792468,0.0020940308090068795,0.02304676744686246,0.021106015896553736,0.00567412393664515,0.04381931064910547,0.02135694712335502,Robo1
ENSMUSG00000018593,0.0532752281458322,0.021705317557528192,0.013274503138836357,0.03529728570439879,0.03619210850954693,0.012624630235567964,0.010748101398545231,0.035361329045574826,0.01226582241932573,0.050592677298002764,0.002248381210771563,0.010962506830752557,0.007378769262115346,0.0010493437308697687,0.03117040431137605,0.025209250540207683,0.02677929381590049,Sparc
ENSMUSG00000041698,0.05363023924079871,0.02218563541785043,0.011499591062239675,0.009695019535234425,0.023056925195930073,0.010348558079547402,0.017611455439099276,0.05486025214221101,0.026670558072934232,0.0283200320693079,0.01831159710264502,0.019601532898651172,0.05983834947815286,0.049182315573330124,0.007316954599088523,0.018049266022740436,0.03823213585989037,Slco1a1
ENSMUSG00000089672,0.05272557560071611,0.027087361053155137,0.04580831185831865,0.012051055390347166,9.009020446230874e-4,0.0036588828091944953,0.007224923564077085,0.006084553923013421,0.007032750126798395,0.0033717808825792055,0.0012758411333660213,0.009252948876771382,0.03175472472565148,0.024094331015037374,0.013184421975059061,0.0036120369031539643,0.01082873821565754,Lilr4b
ENSMUSG00000078689,0.05428957402458235,0.02418240289360755,0.015200706389531735,0.00394795671922336,0.026560670454679497,0.0322122941481911,0.03938940887099113,0.02820475280528434,0.003036606319647171,0.018050237014165988,7.112746206486865e-4,0.012696575226859153,0.0019413522171363132,0.011305889467565616,0.024719525384142686,0.0019612341319470102,0.01691119914593159,Mup6
ENSMUSG00000030409,0.0551548896160158,0.004031842445088719,0.021275725743132228,0.00690581105533597,0.035217281523398355,0.00995863283981165,0.005042548240245357,0.03039607839154799,0.014202377515783333,0.019617547873706412,0.012149037844060748,0.029507015088046627,0.05896262234585299,0.012551274940550536,0.00763614683373782,0.0043852861244840025,0.031195311044314524,Dmpk
ENSMUSG00000031765,0.046868203259299024,0.010000688824283639,0.030351761605253713,0.044211468021101166,0.018803312253104252,0.027139755620417257,0.06975625191777138,0.009354472830187484,0.01456420551497573,0.05843219825102737,0.019199400509431776,0.0035470141811778234,0.05411346718945382,0.08015460775081662,0.006768882685869109,0.10240218720837736,0.07669254858301301,Mt1
