rowname,wt-ccl4-1,wt-ccl4-2,wt-ccl4-3,wt-ccl4-4,wt-ccl4-5,wt-untreated-1,wt-untreated-2,wt-untreated-3,wt-untreated-4,wt-untreated-5,yaptaz-ccl4-1,yaptaz-ccl4-2,yaptaz-ccl4-3,yaptaz-untreated-1,yaptaz-untreated-2,yaptaz-untreated-3,yaptaz-untreated-4,mgi_symbol
ENSMUSG00000084128,73.24978,39.827988,57.296668000000004,39.954385,55.952519,35.877725000000005,48.510234999999994,45.48777,29.936987000000006,16.459662,61.64744,62.79209999999999,15.55904,75.16073999999999,21.550780000000003,39.570989999999995,54.723028,Esrp2
ENSMUSG00000084129,0.0,0.389906,0.150134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.220555,0.0,0.0,0.0,0.0,0.0,Hmgb1-ps1
ENSMUSG00000084131,0.0,0.0,0.366822,0.0,0.550284,0.160049,0.0,0.0,0.248532,0.0,0.140172,1.08702,0.0,0.396178,0.118879,0.0,0.0,Rpl3-ps2
ENSMUSG00000084132,1.16469,0.648385,1.959,0.795526,1.02123,1.67755,0.946282,0.13126,0.617831,0.0968298,1.79514,2.44162,1.41323,3.05414,0.75026,1.00611,0.990068,Gm15982
ENSMUSG00000084137,0.0,0.0,0.0499021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123349,0.0,0.0548786,0.0,0.0,0.0,Gm9085
ENSMUSG00000084138,0.0,0.0,0.0,2.62456,0.0,4.21073,2.93074,0.0,0.0,0.0,0.0,4.86873,1.63141,2.72332,0.0,4.10974,0.0,Gm14915
ENSMUSG00000084139,0.439039,0.0,0.652899,0.0,0.511964,0.0,0.681076,0.27489,0.0,0.469559,0.0,0.0,0.298806,0.0,0.0,0.0,0.0,Gm12322
ENSMUSG00000084140,13.1849,4.19254,12.8782,1.54713,5.59212,5.0854799999999996,4.59312,1.89438,2.25924,5.11891,2.90384,9.75389,6.1702,8.67819,5.0913,5.4867,2.87581,Gm14000
ENSMUSG00000084141,0.0,0.0,0.06093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2226,0.0,0.0,0.0,0.104551,NA
ENSMUSG00000084143,0.0,0.0,0.236038,0.0,0.0,0.0,0.0,0.0,0.0,0.19649,0.0,0.0,0.0,0.0,0.306921,0.0,0.0,Gm13400
ENSMUSG00000084144,0.0,0.430478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191589,0.0,0.0,0.0,0.0,0.0,0.251014,0.0,Gm12516
ENSMUSG00000084148,0.0,0.826138,0.143087,0.608805,0.0,0.0,0.188197,0.0,0.0,0.0,0.0,0.0,0.167591,0.0,0.0,0.152249,0.236843,Gm12380
ENSMUSG00000084149,0.0,0.0,0.0,0.0,0.714057,0.0,0.0,0.0,0.0,0.606641,0.0,0.280148,0.0,0.0,0.0,0.0,0.0,Gm12944
ENSMUSG00000084153,0.0,0.0,0.56289,0.0962654,0.0,0.0,0.0955485,0.0,0.37674,0.0,0.123656,0.193818,0.0,0.0901543,0.0,0.0,0.0,Gm12186
ENSMUSG00000084154,0.0,0.0,0.0,0.0,0.267452,0.0,0.0,0.0,0.0,0.0,0.0,0.299282,0.0,0.0,0.358315,0.0,0.0,Gm15644
ENSMUSG00000084156,0.0,0.0,0.0,0.0,1.28132,2.46649,0.0,0.0,0.0,0.632006,0.42243000000000003,1.38611,0.0,0.0,0.0,0.0,0.666639,NA
ENSMUSG00000084159,10.1665,10.5426,10.1555,13.3761,10.3982,5.21778,3.53014,6.28047,5.55026,3.68871,10.9508,17.7193,5.31042,8.95544,6.58645,6.65861,7.09034,Gm12696
ENSMUSG00000084164,0.0,0.0,0.199426,0.0,0.53417,0.0,0.0,0.0,0.0,0.0,0.0,0.7598,0.293737,0.128972,0.0,0.0,0.196513,Gm13902
ENSMUSG00000084166,0.599932,0.0,0.0,2.40047,0.611308,0.907378,2.30379,0.813887,1.43395,0.700603,3.1485,5.47386,2.51104,0.219245,0.953862,1.94385,3.40742,Gm6451
ENSMUSG00000084168,4.01482,3.10621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atp5l2-ps
ENSMUSG00000084172,0.114575,0.122656,0.131158,0.0,0.0733422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071995,0.112525,Gm16420
ENSMUSG00000084177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168118,0.0,0.0623564,0.0,0.186639,0.092276,0.0829937,0.0,0.0820059,0.129359,Gm13508
ENSMUSG00000084178,0.619905,0.0,0.5395,0.0,0.0,0.0,0.0,0.418185,0.0,0.0,0.0,0.457011,0.0,0.41588,0.236628,0.195981,0.0,Gm11759
ENSMUSG00000084183,0.264737,0.274779,0.20824,0.22392,0.173069,0.0,0.0718016,0.0,0.13191,0.171936,0.0842901,0.0620699,0.0,0.223673,0.0634906,0.0,0.0,Gm12009
ENSMUSG00000084186,0.0,1.25174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12548,0.0,0.823909,0.0,0.0,0.0,1.14925,Rpl36-ps10
ENSMUSG00000084191,0.0,0.0,0.0,0.0,0.0,0.0,1.01663,0.0,0.994812,0.0,0.0,0.926807,0.0,0.0,0.0,0.0,0.0,Gm15167
ENSMUSG00000084195,0.114177,0.126914,0.0678537,0.0,0.0,0.0,0.0,0.0,0.0,0.447964,0.0,0.0,0.387958,0.149193,0.0,0.0,0.0,Gm15372
ENSMUSG00000084199,0.0,0.686704,0.0,0.506754,0.0,0.0,0.0,0.414062,0.0,0.611431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gm12422
ENSMUSG00000084202,0.0,0.0,0.0,0.0,0.0627994,0.102979,0.0784576,0.0,0.463392,0.0473206,0.0987602,0.0,0.0,0.0627707,0.0,0.0629693,0.0,Gm5398
ENSMUSG00000084203,0.123291,0.0,0.0,0.0865283,0.105208,0.0,0.0981114,0.0,0.13014,0.0,0.107261,0.211258,0.447827,0.0908066,0.0,0.0625371,0.427053,Gm15593
ENSMUSG00000084208,0.250812,0.0,0.49091,0.0771466,0.132181,0.0,0.168971,0.129678,0.481738,0.102337,0.296067,0.356012,0.1402,0.208259,0.189446,0.0,0.374435,Gm12792
ENSMUSG00000084210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.459222,0.282555,0.0,0.0,0.0,0.374076,0.462503,0.0,0.4508,Gm15168
ENSMUSG00000084215,1.11002,0.0,0.526207,0.102881,0.592068,0.427421,0.100731,0.325291,0.201784,0.425875,0.179735,1.49733,0.10518,0.763668,0.0,0.345114,0.0,Gm11814
ENSMUSG00000084216,0.0,0.0,0.494031,0.261752,0.0,0.717819,0.0,0.385829,0.415369,0.0,0.0,0.0,0.231446,0.0,0.0,0.683167,0.0,Gm7973
ENSMUSG00000084218,0.0,0.0,0.0858344,0.0,0.0953501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102712,0.0,0.0,Gm8145
ENSMUSG00000084221,0.0,0.338569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hmgb1-ps4
ENSMUSG00000084224,2.54862,0.926179,0.0,0.713599,0.54482,0.96902,0.331436,0.890514,0.324319,1.10045,2.60719,1.59846,0.302176,0.868532,0.325162,1.43256,2.65802,Gm12337
ENSMUSG00000084230,28.2316,41.1107,24.3812,33.8262,26.5158,21.3763,12.9602,23.9765,15.7759,13.4086,28.5077,39.6817,14.525,24.3872,9.71922,26.032,22.3621,Gm14388
ENSMUSG00000084235,41.7765,83.4845,28.7959,57.9006,53.7018,26.3637,32.6462,0.0,12.9574,0.0,43.4633,20.8645,0.0,13.8893,19.7863,33.4195,19.2785,Gm15421
ENSMUSG00000084238,0.0,7.13345,6.56237,8.37069,5.81644,0.0,0.0,4.33941,5.17606,0.0,10.0167,10.6537,3.02829,7.34623,0.0,0.0,6.2982,Gm13076
ENSMUSG00000084239,0.250808,0.0,0.292344,0.0,0.159954,0.263748,0.0,0.0,0.0,0.0,0.250652,0.180313,0.0,0.334428,0.0,0.0,0.0,Gm14463
ENSMUSG00000084243,0.0,0.0,0.0,0.0,0.165887,0.776687,0.19912,0.0,0.0,0.0,0.0,0.0,0.188611,0.0,0.0,0.16183,0.0,Gm13784
ENSMUSG00000084244,0.0,0.0,0.188251,0.129556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102862,0.0,Gm14020
ENSMUSG00000084249,0.0,0.0,0.0774557,0.106296,0.0856537,0.0,0.0,0.0,0.0,0.0,0.0,0.0963577,0.0,0.0,0.0,0.0,0.0,Gm12267
ENSMUSG00000084252,0.0,0.0,0.0,0.0,0.144394,0.0,0.0,0.0,0.0,0.0,0.0,0.162566,0.0,0.144064,0.0,0.0,0.0,Gm12036
ENSMUSG00000084258,0.798806,0.0,0.0,0.0,1.04848,0.0,0.0,0.0,2.84755,1.96805,0.0,0.88603,0.0,1.3072,1.8458,0.0,0.409183,NA
ENSMUSG00000084260,31.3786,27.5163,23.3629,39.813,35.2875,9.78234,11.2872,20.7599,27.6487,11.4546,24.276,59.3264,16.4737,28.2553,7.59677,20.4312,16.7671,Gm12844
ENSMUSG00000084274,0.185118,0.16523,0.198897,0.5232504,0.194877,1.9784147,0.15066,0.0742597,0.0579742,0.018149,0.151465,2.464641,0.5327462000000001,0.170061,0.229675,0.119991,0.772067,Gm12504
ENSMUSG00000084275,0.207977,0.0,0.0,0.0,0.150864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gm5396
ENSMUSG00000084276,0.0,0.317191,0.0,0.235352,0.18551,0.0,0.0,0.0,0.687463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gm8317
ENSMUSG00000084277,19.5783,0.0,0.0,21.6763,0.0,16.5252,6.63243,0.0,27.3008,4.59352,25.1125,0.0,22.1839,0.0,0.0,0.0,13.2753,Gm11702
ENSMUSG00000084283,0.0,0.0,0.0354572,0.0386218,0.0,0.15511,0.0,0.0564954,0.0,0.0,0.0,0.0,0.039132,0.0703277,0.0394439,0.0,0.111147,Gm14914
ENSMUSG00000084284,0.0,0.539147,1.29839,0.0,0.934893,0.0,0.288812,0.459425,0.0,0.259418,0.0,1.7059,0.266343,2.55426,1.2013,0.230868,0.377151,Tpt1-ps6
ENSMUSG00000084285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192477,Gm13451
ENSMUSG00000084288,0.52337,0.551234,0.0,0.0,0.348602,0.0,0.0,0.332456,0.886197,0.259869,0.0,0.383699,0.0,0.716705,0.395363,0.0,0.0,Gm5228
ENSMUSG00000084289,1.41365,0.335114,0.0,0.249612,1.18504,0.706696,1.42353,0.92479,0.828244,0.691093,1.03665,0.783537,0.480351,1.40302,1.43843,0.196428,0.0,Gm6977
ENSMUSG00000084291,0.0,0.0,1.83192,0.0,0.0,0.0,0.0,0.507257,0.0,0.0,1.89397,0.490395,1.28222,0.0,0.0,0.0,0.0,Gm6654
ENSMUSG00000084292,0.218171,0.0,0.154577,0.0,0.0848089,0.0,0.0349292,0.0,0.20958,0.0658246,0.0,0.0,0.0343318,0.0,0.0333402,0.0278591,0.0,Gm13535
ENSMUSG00000084300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.504019,0.0,0.750858,0.0,0.0,0.0,0.0,0.0,Gm6954
ENSMUSG00000084302,0.0,0.0,0.0,0.0,0.0,0.102203,0.0,0.0,0.0,0.0947092,0.0,0.0699758,0.0,0.0,0.0,0.0,0.0,Gm12194
ENSMUSG00000084303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.212614,0.38846,Gm8216
ENSMUSG00000084304,2.36918,0.0,3.62695,0.0,0.0,0.0,0.0,0.0,0.0,3.16201,4.37675,1.91786,1.32136,0.0,0.0,0.0,6.31761,Gm6142
ENSMUSG00000084306,0.0938163,0.0,0.0280155,0.0,0.0,0.0,0.0383014,0.031614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gm11743
ENSMUSG00000084307,0.0,10.1532,0.0,0.0,0.0,4.0917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.20958,3.02627,Gm12151
ENSMUSG00000084309,3.34871,1.33371,5.59871,2.05241,3.0335,7.32519,8.42432,7.77736,2.64247,1.36268,1.18501,0.0,0.0,2.09188,17.5466,7.02781,5.28925,Mup-ps20
ENSMUSG00000084310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106733,0.0946957,0.0,Gm11950
ENSMUSG00000084313,0.364551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145452,0.0,0.0,0.324158,0.291038,0.413153,0.141277,0.0,0.0,Gm13809
ENSMUSG00000084314,21.3809,74.7755,32.2026,85.2035,30.745,57.4859,42.2705,42.8519,30.1581,8.46583,88.0839,33.3839,116.008,15.3877,19.8685,55.2422,52.5411,Rps15a-ps3
ENSMUSG00000084315,1.50104,1.11285,2.21073,1.73711,1.50706,1.79308,1.93061,1.32578,0.572402,1.24111,1.37187,0.753859,0.487682,1.07783,0.948631,0.396257,0.682614,Vmn1r-ps128
ENSMUSG00000084316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0571345,0.0,0.0,0.0,0.0,0.0,0.0377768,0.0,Gm8668
ENSMUSG00000084319,961.067,1484.91782,1018.17,1533.46,1016.38224,754.277,609.281,825.987,742.246,446.317,1093.58554,1023.07,837.029,1032.86,633.95613,1092.39705,1077.46666,Tpt1-ps3
ENSMUSG00000084320,0.141601,0.0,0.0,0.0,0.131465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16029,0.0,0.0,0.0,Gm14125
ENSMUSG00000084328,0.0,0.937818,0.0,0.453537,0.191297,0.0,0.455961,0.178945,0.207614,0.131055,0.863115,0.0,0.0,0.730835,0.640693,0.546915,1.44465,Gm14046
ENSMUSG00000084329,0.0,0.0,0.104922,0.0428828,0.0767976,0.0,0.0,0.0761304,0.0426878,0.0,4.54185,2.69188,0.542,4.38575,1.58379,4.10089,3.6844,Gm6733
ENSMUSG00000084331,0.0,0.1008,0.0,0.0731866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0669454,0.0,0.0,0.0,0.0,0.0913417,Gm8163
ENSMUSG00000084333,0.431035,0.0,0.0,0.473828,0.15185,0.0,0.225498,0.175856,1.2615,0.207728,0.140488,0.683028,0.0,0.67346,0.0,0.0,0.230214,Gm11599
ENSMUSG00000084340,0.0,0.0,0.0,0.0,0.316886,0.0,0.0,0.306615,0.0,0.0,0.0,0.338312,0.0,0.0,0.0,0.0,0.0,Gm14766
ENSMUSG00000084342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0640229,0.267423,0.0,0.0,0.0,0.0,0.0667,0.0922266,0.0,0.0,Gm11224
ENSMUSG00000084345,0.344224,0.375906,0.200579,0.655261,0.0,0.0,0.0,0.0,0.291216,0.401509,0.0,0.256611,0.251613,0.236984,0.0,0.0,0.0,Rpl17-ps4
ENSMUSG00000084347,0.0,0.154154,0.0,0.0,0.0,0.134725,0.0,0.0,0.0,0.13112,0.0,0.0970749,0.0,0.0,0.0,0.0903149,0.0,Akt2-ps
ENSMUSG00000084348,0.0,0.0,0.0,0.0,0.0,0.0,0.0676728,0.0,0.0,0.0372872,0.0,0.0609231,0.0,0.0,0.0,0.0,0.0,Gm14608
ENSMUSG00000084349,80.50110000000001,67.0585,91.44673,99.3207,92.9264,32.898,33.1165,35.2861,68.7349,41.21328,79.21690000000001,129.747,76.5348,70.8884,48.164,68.16720000000001,48.9542,Rpl3-ps1
ENSMUSG00000084350,0.951302,0.22723,0.54797,0.331343,0.618523,0.0,0.31662,0.286943,0.0,0.325115,0.7499,0.614631,0.698576,0.0,0.0,0.181053,0.0,Znf41-ps
ENSMUSG00000084353,87.8142,106.806,77.6071,77.495,59.2477,43.5845,43.0181,38.2601,74.7114,42.1884,97.3703,144.526,65.4183,38.2185,31.3264,56.4949,53.0752,Gm15452
ENSMUSG00000084354,0.0,3.51157,1.74187,1.86393,1.17078,2.7432,1.85183,1.08312,0.0,0.0,4.32505,0.0,0.683207,0.0,0.711112,0.0,0.0,NA
ENSMUSG00000084370,0.0,0.0,1.517,0.0,0.0,0.0,0.0,0.0430414,2.02232,0.0,2.3683953,1.89629,1.95179,0.0,0.0,0.0,0.0,Gm15442
ENSMUSG00000084372,1.3389,0.0,1.17777,0.0,2.63381,0.0,1.08783,0.153371,3.9222,0.497492,1.10892,0.54464,0.490137,2.03351,2.06413,0.0,1.36534,Gm13988
ENSMUSG00000084373,0.0,0.206246,0.240172,0.0,0.0,0.0,0.0,0.0,0.150981,0.212551,0.19143,0.31606,0.0,0.0,0.588068,0.0,0.0,Rps2-ps4
ENSMUSG00000084374,0.0,0.0,0.0,0.171017,0.242857,0.0,0.0,0.142941,0.0,0.19361,0.220391,0.0,0.203578,0.0,0.0,0.135459,0.0,Gm13255
ENSMUSG00000084377,0.0,0.0,0.0,0.0,0.0,0.0,0.0263805,0.0,0.0,0.0,0.0528903,0.0,0.0470862,0.0502709,0.0,0.0208069,0.0,Gm15302
ENSMUSG00000084378,0.0,0.0,0.0536241,0.0,0.0,0.0,0.0698268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gm15238
ENSMUSG00000084379,0.0,0.448743,0.0,0.330908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gm12957
ENSMUSG00000084381,0.246363,0.0,0.43633,0.0,0.0,0.266247,0.0,0.0,0.0,0.242551,0.253288,0.18248,0.179481,0.0,0.190377,0.0,0.0,AA413626
ENSMUSG00000084384,0.577879,0.0,0.0,0.0,0.15682,0.0,0.0,0.155735,0.0,0.0,0.255523,0.187904,0.0,0.0,0.197876,0.842376,0.0,Gm12251
ENSMUSG00000084392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02071,0.0,0.0,0.0,0.891489,0.0,Rps29-ps
ENSMUSG00000084399,0.0,0.0,0.0749512,0.0,0.082974,0.0,0.0,0.0,0.199549,0.185944,0.0,0.0,0.0918816,0.0,0.0,0.0,0.0,Gm15666
ENSMUSG00000084401,0.129052,0.07217,0.080093,0.0554773,0.0851111,0.0,0.104852,0.0436813,0.0,0.159648,0.0682472,0.103957,0.0940173,0.163165,0.0,0.0843727,0.0,Gm12586
ENSMUSG00000084403,0.0,0.0,0.0,0.0,0.275325,0.0,0.0,0.0,0.0,0.205146,0.42365,0.311687,0.0,0.0,0.322011,0.0,0.0,Rps15a-ps8
ENSMUSG00000084404,0.0,0.0,0.300589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.329747,0.0,Gm12513
ENSMUSG00000084407,0.0,2.30811,0.0,0.58974,0.0,0.0,0.431177,0.0,0.0,0.0,1.0637,0.0,0.0,0.715568,0.0,0.0,0.0,Gm14018
ENSMUSG00000084408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0319089,0.0,0.0950837,0.0469982,0.0,0.0,0.0,0.0,Gm11870
ENSMUSG00000084411,0.0,0.0,0.27252,0.0,0.0,0.0,0.0,0.307423,0.0,0.451647,0.0,0.0,0.0,0.301166,0.0,0.0,0.0,Gm11510
ENSMUSG00000084413,0.0,0.0,0.0570048,0.0,0.0646322,0.103723,0.0817089,0.130057,0.0,0.0979307,0.0978716,0.0,0.0,0.33989,0.104047,0.189618,0.0,Gm12017
ENSMUSG00000084416,237.8773,448.676,261.28700000000003,463.23,288.0428,226.9205,187.7579,236.7992,233.599,170.1463,304.655,300.89840000000004,316.45500000000004,311.4504,140.10129999999998,285.522,270.713,Rpl10a-ps1
ENSMUSG00000084419,0.588212,0.0,0.349565,0.0,0.0,0.0,0.0,0.394465,0.0,0.0,0.0,0.0,0.0,0.386097,0.454541,0.0,0.0,Gm22275
ENSMUSG00000084433,0.0,0.0,1.01646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.02989,0.0,0.0,0.0,0.0,0.0,Gm25945
ENSMUSG00000084440,1.90537,0.0,0.0,0.0,0.0,0.0,1.54807,0.0,0.0,0.0,0.0,1.4113,0.0,1.25067,0.0,0.0,0.0,Gm26254
ENSMUSG00000084452,1.24383,0.0,1.10694,0.0,2.44679,1.34421,1.01058,0.419141,0.988895,0.0,0.642576,0.0,0.455333,1.62881,0.0,0.806194,1.89943,Gm24597
ENSMUSG00000084477,0.0,0.0,0.496852,0.0,0.926205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.609084,0.0,0.0,0.0,0.0,Gm25780
ENSMUSG00000084479,0.0,2.32963,9.87782,0.0,0.0,4.50753,0.0,1.4055,0.0,0.0,6.42155,0.0,0.0,2.73774,0.0,0.0,0.0,Gm26424
ENSMUSG00000084496,0.0,0.712084,0.0,0.0,0.450034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0214,0.0,0.412746,0.0,Gm22514
ENSMUSG00000084497,0.0,0.0,1.28191,0.0,0.0,0.0,0.0,1.44657,0.0,0.0,0.0,1.59773,0.0,1.41588,0.0,0.0,2.19966,Gm22107
ENSMUSG00000084507,0.0,0.0,0.0,0.0,0.0,0.0,2.04136,0.0,0.0,0.0,0.0,4.69297,1.54885,0.0,0.0,0.0,0.0,Gm25321
ENSMUSG00000084516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.74992,0.0,2.95414,0.0,17.575,0.0,0.0,0.0,0.0,0.0,Mir1902
ENSMUSG00000084519,0.0,0.0,2.69889,0.0,1.00254,1.64685,1.2381,0.0,0.0,0.0,0.0,1.12871,0.0,0.0,0.0,0.987698,1.55395,Gm22478
ENSMUSG00000084531,0.574235,0.0,0.67914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.425333,0.0,0.376923,0.0,0.0,0.0,Gm25843
ENSMUSG00000084539,0.547516,0.0,0.0,0.0,0.360209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gm25842
ENSMUSG00000084543,0.0,0.0,0.0,0.0,2.29578,1.89498,0.0,0.0,4.15463,0.0,0.0,0.0,0.0,0.0,0.0,1.13652,0.0,Gm23184
ENSMUSG00000084557,1.73174,0.0,0.0,0.0,0.0,1.87151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.51439,Gm25279
ENSMUSG00000084562,2.03792,0.0,1.21111,0.0,0.0,0.0,1.65577,0.0,0.0,0.0,0.0,3.00401,1.48468,0.0,0.0,0.0,0.0,n-R5s39
ENSMUSG00000084565,0.0,0.0,0.0,0.0,5.61246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08139,0.0,0.0,0.0,Mir1901
ENSMUSG00000084581,0.0,0.0,0.0,1.46406,0.0,2.34721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gm25179
ENSMUSG00000084587,0.0,0.0,1.11042,0.0,0.0,2.01931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n-R5s174
ENSMUSG00000084592,2.46663,0.0,1.46588,0.0,0.0,0.0,5.97255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59876,0.0,Mir1898
ENSMUSG00000084597,1.35553,0.0,0.0,0.0,0.448118,0.0,0.0,0.0,0.0,0.336967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gm22343
ENSMUSG00000084603,0.531628,0.0,1.56718,0.0,0.0,0.0,0.0,0.35652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gm22204
ENSMUSG00000084605,0.681138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gm23837
ENSMUSG00000084607,0.0,0.0,0.0,0.0,1.32244,0.0,0.0,1.34801,0.0,1.97899,0.0,1.48887,0.0,0.0,0.0,0.0,0.0,Gm22208
ENSMUSG00000084611,0.766337,0.0,0.0,0.0,0.504171,0.0,0.0,0.0,0.0,0.379117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gm24371
ENSMUSG00000084616,2.09583,4.6362,1.24552,1.71727,2.74403,0.0,3.38877,0.0,3.31605,0.0,8.55496,6.16336,0.0,0.0,0.0,2.7034,4.25327,Gm25047
ENSMUSG00000084622,3.23879,0.621412,2.24502,0.445976,0.712627,2.3354,0.880066,0.0,0.0,1.86887,0.559589,1.60063,0.78913,2.12591,0.0,0.702075,0.0,Gm25545
ENSMUSG00000084624,0.0,0.0,1.16271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.00306,0.0,0.0,0.0,0.0,1.26811,0.0,n-R5s189
ENSMUSG00000084638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55237,0.0,0.0,1.61955,0.0,0.0,Gm23889
ENSMUSG00000084645,0.0,0.601449,0.0,0.0,0.355979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gm24380
ENSMUSG00000084674,0.0,0.0,0.452599,0.0,0.0,0.0,0.0,0.510734,0.0,0.0,0.0,0.0,0.0,0.499898,0.0,0.493627,0.0,Gm26027
ENSMUSG00000084678,0.0,1.42454,3.02384,1.05008,0.0,0.0,0.0,0.859442,2.02771,0.0,0.0,0.0,0.0,2.50697,0.0,0.830655,1.30687,Gm26020
ENSMUSG00000084691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1752,0.0,1.75705,0.0,0.0,0.0,Gm24895
ENSMUSG00000084694,1.38516,0.482767,0.581889,0.0,0.0,0.0,0.0,0.0,0.337867,0.529047,0.0,0.0,0.315499,0.347736,0.646641,0.274737,0.431511,Gm24893
ENSMUSG00000084708,5.69401,0.0,10.4743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.84042,0.0,6.73381,3.46117,0.0,0.0,5.50647,Gm22988
ENSMUSG00000084729,0.0,0.0,0.0,0.0,0.44262,0.0,0.0,0.0,0.0,0.0,1.37654,0.0,0.490137,0.0,0.0,0.0,0.686067,Gm24139
ENSMUSG00000084744,10.6986,0.0,14.4278,2.05467,4.71238,5.95439,4.80878,0.0,5.17248,3.18422,0.0,3.91598,0.0,7.77442,3.84074,1.7129,0.0,Gm25291
ENSMUSG00000084754,0.0,0.0,0.0175918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0212852,0.0,0.0225395,0.0,0.0,Gm12532
ENSMUSG00000084755,1.1497,0.0,0.0,1.54168,1.93372,0.0,0.0,1.35943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13902,0.0,Gm16276
ENSMUSG00000084756,0.0,0.0229018,0.0245317,0.0,0.0404032,0.0,0.0,0.0,0.372951,0.373347,0.0841173,0.138033,0.0,0.0403792,0.0950321,0.0,0.0,Gm13881
ENSMUSG00000084757,0.0,0.0,0.0,0.117703,0.119631,0.0,0.0,0.0963345,0.0,0.0,0.0,0.106401,0.0,0.0,0.0,0.172991,0.0,1700057H15Rik
ENSMUSG00000084758,2.02644,0.343705,0.33624,0.0,0.478924,0.627795,0.547645,0.197855,0.159443,0.0,0.986365,1.64446,0.676486,0.463969,0.357819,0.0,0.559362,Gm12798
